trial_id,variant,case_id,base_case_id,active_train_load,quantity,axis,view,model,relative_l2,squared_error_sum,target_squared_sum,absolute_error_sum,sample_count,rmse,mae,nrmse,r2,correlation,peak_amplitude_relative_error,peak_time_abs_error_s,predicted_peak_node_zero_based,target_peak_node_zero_based
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,S10_HYBRID,0.07240306771332819,0.0032134861397856073,0.6130028530783229,24.926554896551714,614912,7.229058368993924e-05,4.0536783956975494e-05,0.005876195345260459,0.9947043304549007,0.9973573624195926,0.01369184500701706,0.125,187,187
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,B2,0.07992836956134526,0.003916195858847716,0.6130028530783229,27.71988417689387,614912,7.980419437270861e-05,4.507943279183667e-05,0.006486944932088505,0.9935462988666485,0.99677970159167,0.010715574766438241,0.15000000000000036,187,187
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,velocity,X,incremental,S10,0.32183156926558154,0.08746332393716191,0.8444397964337614,137.66949140812574,614912,0.00037714339384515314,0.0002238848671161495,0.005054720869473998,0.8964243303216306,0.9476820289170578,0.21295283395708783,12.649999999999999,153,50
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,S10,0.03129769451842554,0.20218823444138656,206.41021457391076,164.8722867171014,614912,0.0005734181770949759,0.0002681233846747199,0.0033987679055367524,0.9989772390645354,0.9995215879866282,0.061661042724733266,0.22500000000000142,280,280
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,B2,0.021960244834015284,0.09954181169657177,206.41021457391076,145.60975709962116,614912,0.00040234284841226956,0.00023679771593272073,0.0023847691175987347,0.9994964718064338,0.9997500876197258,0.0029472601244061106,0.0,280,280
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,S10_HYBRID,0.021441890237465854,0.19611974284616535,426.5747826130953,160.90494175525,614912,0.0005647473131253293,0.00026167149405971913,0.0027862120662161907,0.9994518122784007,0.9997319297250862,0.04839669222986754,0.15000000000000036,280,280
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,B2,0.015949216426274487,0.10851102873158724,426.5747826130953,151.74448972534128,614912,0.0004200785016357506,0.00024677431848027243,0.0020724804931578377,0.999696693393814,0.9998490486138325,0.0006678192895969955,0.0,280,280
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,velocity,Y,incremental,S10,0.2478151035118379,4.2087153225022185,68.53209492194466,710.2877316047412,614912,0.0026161840364911505,0.0011551046842552125,0.005170961042826166,0.9385876739981986,0.9693167309962806,0.14282094005443532,12.649999999999999,265,198
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,S10,0.02959366446550601,0.0852584132601711,97.35085157682805,145.7939048887848,614912,0.0003723592429730374,0.00023709718608318719,0.004202333252616598,0.9990668527165886,0.9995720570130808,0.010244282794015817,0.125,443,361
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,B2,0.05462839723729898,0.29052042607030304,97.35085157682805,289.17436171977204,614912,0.0006873561962500698,0.0004702695047742962,0.007757293136678991,0.9968202745512544,0.9985713328105866,0.01603179496778051,0.025000000000000355,443,361
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,S10_HYBRID,0.022602057197101448,0.08162865444796392,159.78893364468578,143.78422617148402,614912,0.00036434669524637125,0.00023382894816084907,0.004074099128691268,0.9991559126860575,0.9995938506135402,0.009346419001972679,0.125,443,361
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,B2,0.043836186569130964,0.30705221298430196,159.78893364468578,297.0509017208096,614912,0.0007066423011580769,0.0004830787197530859,0.007901624526874824,0.9968249032223941,0.9985830713473486,0.016951350011741226,0.05000000000000071,361,361
R4_LHS_03,control,V40_C_E8_C12_2T,BASE_C1_0T,True,velocity,Z,incremental,S10,0.25081146428607587,3.042475032059876,48.36511842760078,621.1491839557079,614912,0.002224369990420071,0.001010143213916313,0.0021611356557967643,0.937093606937657,0.9683522528254087,0.011107164184427035,1.6499999999999986,265,265
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,S10,0.08585585331307023,0.0017459756786386681,0.23686362512103468,17.724615716538334,614912,5.328593745235051e-05,2.8824637861252235e-05,0.006441175055597149,0.99262845828752,0.9965070101679405,0.006312600087384031,0.25,187,187
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,B2,0.08685495779077587,0.0017868479526144377,0.23686362512103468,16.784189546839645,614912,5.3906025852302173e-05,2.7295270781574672e-05,0.006516131003169722,0.9924558947883931,0.9962575970654524,0.028224714570872902,0.22499999999999964,187,187
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,S10_HYBRID,0.19172129633330823,0.010171181171625463,0.27671370957765,35.10198774355214,614912,0.0001286113245177007,5.70845710338262e-05,0.01488028304032955,0.9627977657018603,0.9814559178175333,0.06032910624934005,0.22500000000000053,187,187
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,B2,0.15753275268386557,0.0068670846367971175,0.27671370957765,29.06461403202141,614912,0.00010567681506997737,4.7266298319143894e-05,0.012226768715265068,0.9748828688337624,0.987482648977972,0.027031537929648516,0.10000000000000053,187,187
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,velocity,X,incremental,S10,0.3905332288214345,0.055429994948730944,0.36343676229889466,97.65952031933406,614912,0.00030023819143118995,0.00015881869327535333,0.006276926562060805,0.8474835538262018,0.9207893799619046,0.18808242792266827,0.0,50,50
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,S10,0.049516408832152164,0.1732370256247915,70.6549247977134,156.47629881352955,614912,0.0005307791750034437,0.00025446941808507487,0.004713798499545707,0.9974659090862424,0.9988565286693833,0.050100785211557475,0.025000000000000355,280,280
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,B2,0.030246394110600424,0.06463825922381052,70.6549247977134,108.01614084379457,614912,0.0003242189102863445,0.0001756611366240935,0.0028793567736002438,0.9990544791173284,0.9995466465413034,0.002350451387122569,0.0,280,280
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,S10_HYBRID,0.03995453988873413,0.3781159035438099,236.86051905423244,237.08169064871308,614912,0.000784162352192032,0.00038555385266300396,0.005344984159034801,0.9980083654022668,0.999021006733171,0.04940690601338485,0.025000000000000355,280,280
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,B2,0.02388130945245065,0.13508556670945868,236.86051905423244,151.6804708466772,614912,0.0004687032774200425,0.00024667020784547574,0.0031947613731962542,0.9992884692609028,0.9996455717675314,0.013426867182148909,0.0,280,280
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,velocity,Y,incremental,S10,0.25020297851159684,2.9113740005883737,46.506434896686436,540.3457048273979,614912,0.0021759179530259688,0.0008787366400841061,0.005479037818322516,0.937398469374382,0.968258651313422,0.08388955217726504,9.375,266,266
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,S10,0.06158627407199075,0.12746034640729662,33.605257980099466,169.32587380617383,614912,0.00045528261078611656,0.00027536602604303354,0.00770380383036551,0.9960215360006109,0.9982167464280977,0.015199239605461006,0.10000000000000142,361,72
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,B2,0.07918174644291572,0.21069653159891993,33.605257980099466,238.64450717169768,614912,0.0005853588772880563,0.00038809538140692924,0.00990481484281564,0.99342345608348,0.9969114013659509,0.020437569411474586,0.375,443,72
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,S10_HYBRID,0.058769924100951006,0.28214197433060584,81.68784542355809,248.19742746807339,614912,0.0006773721961388501,0.00040363080809623715,0.010878620486033422,0.9921950763755777,0.9965365255890591,0.0050172330648233145,0.025000000000000355,361,72
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,B2,0.05495812378933085,0.24672959013881404,81.68784542355809,257.5414451843514,614912,0.0006334380310395432,0.0004188265071820869,0.010173036301724616,0.9931746929485155,0.9966748168090138,0.0053352392208382005,0.42499999999999893,361,72
R4_LHS_03,control,V52_A_E8_C12_2T,BASE_C1_0T,True,velocity,Z,incremental,S10,0.2941281624918568,1.611451167630153,18.627043548277154,476.12388244881015,614912,0.001618833155134041,0.0007742959682829578,0.004459535173246696,0.9134886240290461,0.9558996684675567,0.13688782615171605,0.0,265,265
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,S10,0.08046630737633599,0.0021430316133364117,0.33097899576116996,19.503462928679493,614912,5.9034760359659835e-05,3.17174862885738e-05,0.005848221153371846,0.9935236791580232,0.9970084734512019,0.04150174376906403,0.27500000000000036,187,187
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,B2,0.08946995998345095,0.002649445071474934,0.33097899576116996,20.118438881370167,614912,6.56403632679272e-05,3.271759029157045e-05,0.006502598784847785,0.9919932789468504,0.9960454925782168,0.010766397415962104,0.15000000000000036,187,187
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,S10_HYBRID,0.0750561166537892,0.0021137832331477664,0.3752219771158369,19.41068378683063,614912,5.8630519210411006e-05,3.156660430570656e-05,0.005597718432744218,0.9943061501065771,0.9972499480017576,0.029753673712342027,0.0,187,187
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,B2,0.08426029085944375,0.0026639997232700743,0.3752219771158369,20.21782304284707,614912,6.582041307435574e-05,3.287921368073329e-05,0.006284169822799985,0.9928240444419498,0.9965248021484899,0.015918512315592926,0.07500000000000018,187,187
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,velocity,X,incremental,S10,0.3787991767516829,0.07893409009410979,0.550106218207368,117.28610185292565,614912,0.00035828268428853444,0.00019073640106702367,0.004666107388444147,0.8565110648705365,0.9256285845755686,0.2098314635518741,0.0,511,50
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,S10,0.04203135202265768,0.19502523496473662,110.39364912784617,158.531081802696,614912,0.0005631692333386726,0.00025781100678259005,0.004002974454583804,0.9981741109468574,0.9990916574786987,0.04309322331902285,0.05000000000000071,306,280
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,B2,0.03299966901936081,0.12021627239372204,110.39364912784617,136.91641946918594,614912,0.0004421556149810542,0.00022266018465924545,0.0031428166294296942,0.9988744965449573,0.9994939259595684,0.021002813670919086,0.0,280,280
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,S10_HYBRID,0.02652419517757163,0.204586408218722,290.7986244107603,162.64846098766557,614912,0.0005768088361253659,0.0002645068903967813,0.0033002994124004792,0.999142028362536,0.9995736083811919,0.0405129019818095,0.05000000000000071,306,280
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,B2,0.023175439263177822,0.15618822761965864,290.7986244107603,154.20603373381738,614912,0.0005039850618876184,0.0002507774018620833,0.002883627121212854,0.9993449952488526,0.9996952379959745,0.02151829215941352,0.0,280,280
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,velocity,Y,incremental,S10,0.22969074028077244,3.724325191769949,70.59283439369415,611.7801637997745,614912,0.0024610322969926056,0.0009949068546389963,0.004336075573768536,0.9472421622495114,0.9738355456868882,0.2747628747017587,1.2499999999999996,266,266
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,S10,0.04937999395141056,0.12753998651510945,52.30513193901352,158.3847494334272,614912,0.00045542482401233217,0.0002575730339193693,0.0061711589284973575,0.9974416033698745,0.9988835233540699,0.028526154740018208,0.14999999999999858,72,72
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,B2,0.05829103780864335,0.17772473567846905,52.30513193901352,208.81048328988865,614912,0.000537610143525328,0.0003395778311203695,0.007284797539225127,0.9964349191396858,0.9983813198883783,0.012524943143391663,0.34999999999999964,361,72
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,S10_HYBRID,0.0369970316745647,0.14257984124626394,104.16561061971845,165.8342405416566,614912,0.0004815291459815625,0.000269687761080702,0.00633589596614568,0.9973735377668864,0.9989183804825751,0.015954739152220062,0.025000000000000355,72,361
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,B2,0.04375527927951178,0.19942760992520756,104.16561061971845,222.80476874316946,614912,0.0005694900728517972,0.00036233602327352443,0.007493274052989241,0.9963263454277245,0.9983984798198009,0.012739724418444112,0.3999999999999986,361,361
R4_LHS_03,control,V52_B_E8_C12_2T,BASE_C1_0T,True,velocity,Z,incremental,S10,0.2741294150423188,2.133537292358155,28.391540633443174,530.4424989140261,614912,0.0018627030898973826,0.0008626315617747354,0.004448510038633333,0.9248530632165286,0.9623633731663457,0.08182906204373236,0.47500000000000053,265,265
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,S10,0.11423177006775206,0.008864962140696285,0.6793648491340077,36.96745921814305,614912,0.00012006929438728556,6.01182920777982e-05,0.00810194499720989,0.9869405767498624,0.9935719362493497,0.017019415705270945,0.15000000000000036,187,187
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,B2,0.08392304462425562,0.004784819228201365,0.6793648491340077,26.943060430657884,614912,8.821171855159497e-05,4.381612398303803e-05,0.005952283599744896,0.9929512412478763,0.9965096376451654,0.0268897378600493,0.1750000000000007,187,187
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,S10_HYBRID,0.10830290522797399,0.008623455915290224,0.7351926118056269,37.747612378443705,614912,0.00011842249029197771,6.138701534275426e-05,0.007811391409142196,0.9881731938414223,0.9944124270916451,0.047101988189630815,0.04999999999999982,187,187
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,B2,0.07942222853961521,0.004637514408013182,0.7351926118056269,27.166936507831497,614912,8.684326674710902e-05,4.418020222053155e-05,0.005728360771147928,0.9936397907637083,0.9968262722151475,0.010352449533765632,0.04999999999999982,187,187
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,velocity,X,incremental,S10,0.37096191507148785,0.1635713274598536,1.188635038931011,172.34164957306012,614912,0.0005157593441098844,0.00028027042824511493,0.005147536284305771,0.8623871874644697,0.9296034142217504,0.12896003848135243,0.6749999999999998,50,50
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,S10,0.045036346066366355,0.5231789238373317,257.94311777485456,258.7519242179044,614912,0.0009223986016718505,0.0004207950474505366,0.004434679576631639,0.9979037477804356,0.9990226604874377,0.012111186288525245,0.025000000000000355,280,280
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,B2,0.02532438534258814,0.16542523922461194,257.94311777485456,161.74889309954142,614912,0.0005186739082646691,0.00026304396905498905,0.002493664435032757,0.9993371808207542,0.9997037221114925,0.016483021896669645,0.025000000000000355,280,280
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,S10_HYBRID,0.03489502667832642,0.5793859701081755,475.8180415535179,268.71686941113194,614912,0.00097068317738791,0.0004370005291995146,0.004011490771723012,0.9985799783193331,0.9994076864134938,0.0011044231616329204,0.025000000000000355,280,280
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,B2,0.017479906951043945,0.14538484509596775,475.8180415535179,154.3212760341176,614912,0.0004862426894266562,0.00025096481453300247,0.0020094693169626413,0.9996436751272418,0.9998219721534196,0.005297931950353493,0.025000000000000355,280,280
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,velocity,Y,incremental,S10,0.20942596544291456,6.818016200261165,155.45223713996282,861.653411005828,614912,0.003329833591861311,0.0014012629628399316,0.005052994381022153,0.9561407649718181,0.9793949959190981,0.1531273697804887,0.6749999999999998,266,198
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,S10,0.05731702386990263,0.40028370834506544,121.84301879024015,262.19342715082223,614912,0.0008068215193468415,0.0004263917880132803,0.007174460467241777,0.9965523683184749,0.9983934589092165,0.08561108546827491,0.29999999999999893,72,361
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,B2,0.05316510642161918,0.34439277011053804,121.84301879024015,291.7928014374402,614912,0.0007483771669075005,0.0004745277396398837,0.006654758543018132,0.9970337553081283,0.9985199406041773,0.01217148765210469,0.375,361,361
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,S10_HYBRID,0.047178961833964,0.4088227862023899,183.6700454913229,258.9869880168998,614912,0.0008153818924646003,0.00042117731970899865,0.007214731824667349,0.9966321449788772,0.9985868864115989,0.07706994763607274,0.5,72,361
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,B2,0.04477707814859035,0.36825600345401505,183.6700454913229,306.07782515113377,614912,0.0007738707529920542,0.0004977587445864348,0.00684742940870919,0.9969663314469042,0.9985317184972895,0.00041262762205743463,0.4499999999999993,361,361
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,BASE_C1_0T,True,velocity,Z,incremental,S10,0.23588536891061287,3.6041678944004563,64.77434134606926,731.84716257752,614912,0.0024210068746398053,0.0011901656864356524,0.0037760590735191023,0.9443580926129255,0.9736234099634046,0.11779498411189078,0.04999999999999982,265,265
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,S10,0.07449912538619363,0.0024757372686121915,0.4460691678520111,20.160045298392077,614912,6.345206975611493e-05,3.2785252683948396e-05,0.00532257200031109,0.9944473357381928,0.9972356558474599,0.03374675357858151,0.20000000000000018,187,187
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,X,incremental,B2,0.09493707196726482,0.004020442657782982,0.4460691678520111,24.738161964117303,614912,8.085938837108238e-05,4.023041014668327e-05,0.0067827561521699165,0.9909828201297664,0.9956197211229159,0.04153706897106817,0.15000000000000036,187,187
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,S10_HYBRID,0.08121150384278597,0.003262673159403378,0.49469607531449505,22.596968832211736,614912,7.284173823908716e-05,3.674829704447423e-05,0.005922068521149644,0.9933412297312846,0.9968113218159931,0.041468536972163995,0.07500000000000018,187,187
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,X,total,B2,0.10643941791164836,0.005604584825218354,0.49469607531449505,28.53598197983093,614912,9.546962992891088e-05,4.640661099446901e-05,0.007761727050939939,0.9885616361249369,0.9946421732121326,0.047594516058483874,0.07500000000000018,187,187
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,velocity,X,incremental,S10,0.36661284623315626,0.10406160671451777,0.7742392244008598,135.22129009531432,614912,0.0004113758374190608,0.00021990348227927625,0.005052595528069716,0.8655949061294397,0.9315261552557309,0.08792831705773484,0.0,50,50
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,S10,0.049021949402207665,0.3820166225743385,158.9648504838447,203.72045681596052,614912,0.00078819676151255,0.00033130018086484006,0.00466987055639163,0.9975162295970218,0.9993170911949002,0.023494603565195612,0.07499999999999929,280,280
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,incremental,B2,0.0298401316802907,0.14154762162759585,158.9648504838447,155.24497196340016,614912,0.0004797829429535896,0.0002524669740766161,0.0028425950830581015,0.9990796950382907,0.9996244539525982,0.001427798018879447,0.0,280,280
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,S10_HYBRID,0.037222182675939,0.4898662140158475,353.56870259458117,238.53988621870508,614912,0.0008925493939781948,0.00038792524169101443,0.004401020336010528,0.998342806095646,0.9994841893176657,0.01228328149675096,0.05000000000000071,280,280
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Y,total,B2,0.029263057585554746,0.30277026348187325,353.56870259458117,220.3055931130176,614912,0.0007016978166307117,0.00035827174150613033,0.0034599612991293945,0.9989757427217758,0.9995434214933483,0.008017014036879584,0.0,280,280
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,velocity,Y,incremental,S10,0.20596886226340783,4.222774994675287,99.53935015913733,637.9034585777569,614912,0.0026205502170401703,0.0010373898355825824,0.004387373124749443,0.9575768274248186,0.9786322684100216,0.07889621735918499,0.0,266,198
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,S10,0.0553803927155524,0.23052388054625908,75.16295735859691,201.8410333800773,614912,0.0006122819781842778,0.0003282437704583376,0.0069167993027943915,0.9967815664266956,0.9993100272636302,0.06463066291726176,0.07499999999999929,443,361
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,incremental,B2,0.06626230389193606,0.33001746450022484,75.16295735859691,292.662449776293,614912,0.0007325916721895858,0.00047594200434581367,0.008275908401649604,0.9953924977967253,0.9980187573642344,0.0258548563835673,0.3000000000000007,361,361
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,S10_HYBRID,0.04692702657766577,0.2880400500353193,130.79971679071593,227.42649449615504,614912,0.0006844156862448769,0.00036985209996902817,0.007626464756112008,0.9962289728402888,0.9993582297845854,0.06045391820638794,0.025000000000000355,443,361
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,displacement,Z,total,B2,0.06041565364042474,0.477425663859424,130.79971679071593,354.27168425725245,614912,0.0008811430014175199,0.0005761339577976238,0.009818603197532676,0.9937495318969141,0.9975032035697005,0.03145505549924056,0.3999999999999986,361,361
R4_LHS_03,control,V52_C_E8_C12_2T,BASE_C1_0T,True,velocity,Z,incremental,S10,0.23571350855135473,2.2314350135952723,40.161996940962844,528.6033691860856,614912,0.0019049590201322536,0.0008596406789688372,0.003908885640541371,0.9444391403152523,0.9718861555350655,0.03916484893106158,0.0,265,265
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,X,incremental,S10,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,X,incremental,B2,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,X,total,S10_HYBRID,0.3819923878453377,0.0041875345819465636,0.028697825428509967,19.611340102379717,614912,8.252256512922629e-05,3.1892921430025303e-05,0.04749105380400343,0.8373274408469946,0.9271215931920852,0.11576560837146924,6.750000000000001,437,437
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,X,total,B2,0.3819923878453377,0.0041875345819465636,0.028697825428509967,19.611340102379717,614912,8.252256512922629e-05,3.1892921430025303e-05,0.04749105380400343,0.8373274408469946,0.9271215931920852,0.11576560837146924,6.750000000000001,437,437
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,velocity,X,incremental,S10,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Y,incremental,S10,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Y,incremental,B2,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Y,total,S10_HYBRID,0.022817167739759784,0.05696946103343197,109.42552540492129,81.47247012543441,614912,0.0003043789196246048,0.00013249451974499507,0.007184455588029387,0.9992956831819694,0.9996495664545885,1.0170423756808081e-07,0.0,236,236
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Y,total,B2,0.022817167739759784,0.05696946103343197,109.42552540492129,81.47247012543441,614912,0.0003043789196246048,0.00013249451974499507,0.007184455588029387,0.9992956831819694,0.9996495664545885,1.0170423756808081e-07,0.0,236,236
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,velocity,Y,incremental,S10,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Z,incremental,S10,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Z,incremental,B2,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Z,total,S10_HYBRID,0.035496460387956834,0.041642553515916746,33.049679744493304,90.09081348570987,614912,0.0002602328943729398,0.00014651009166467702,0.01553447186536706,0.9853469648650842,0.992768090724717,0.0023480326291629916,0.0,226,226
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,displacement,Z,total,B2,0.035496460387956834,0.041642553515916746,33.049679744493304,90.09081348570987,614912,0.0002602328943729398,0.00014651009166467702,0.01553447186536706,0.9853469648650842,0.992768090724717,0.0023480326291629916,0.0,226,226
R2_LHS_02,physics,BASE_C1_0T,BASE_C1_0T,False,velocity,Z,incremental,S10,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C2_0T,BASE_C2_0T,False,displacement,X,incremental,S10,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C2_0T,BASE_C2_0T,False,displacement,X,incremental,B2,0.0,0.0,0.0,0.0,614912,0.0,0.0,0.0,1.0,nan,0.0,0.0,0,0
R2_LHS_02,physics,BASE_C2_0T,BASE_C2_0T,False,displacement,X,total,S10_HYBRID,0.009040401354538527,0.0028574703960236813,34.96280889161008,18.088974252197033,614912,6.816860169814419e-05,2.9417175550643073e-05,0.0005249449356616924,0.9999182642326517,0.9999595495495222,0.0019452750296341638,0.0,433,433
R2_LHS_02,physics,BASE_C2_0T,BASE_C2_0T,False,displacement,X,total,B2,0.009040401354538527,0.0028574703960236813,34.96280889161008,18.088974252197033,614912,6.816860169814419e-05,2.9417175550643073e-05,0.0005249449356616924,0.9999182642326517,0.9999595495495222,0.0019452750296341638,0.0,433,433
