trial_id,variant,case_id,axis,model,derivative_vs_velocity_relative_l2,derivative_vs_velocity_relative_l2_defined,derivative_vs_velocity_rmse_mps
R2_LHS_02,physics,V52_C_E4_C7_1T,Z,S10,1.0014178513956102,True,0.005801629913450008
R2_LHS_02,physics,V40_A_E5_C9_1T,X,S10,0.9573721597457312,True,0.0008139307441691703
R2_LHS_02,physics,V40_A_E5_C9_1T,Y,S10,1.2207526024183157,True,0.00542547540518371
R2_LHS_02,physics,V40_A_E5_C9_1T,Z,S10,1.0985015278698336,True,0.006035483308059426
R2_LHS_02,physics,V40_B_E5_C9_1T,X,S10,0.914607945993192,True,0.000943239653204531
R2_LHS_02,physics,V40_B_E5_C9_1T,Y,S10,1.132755151370161,True,0.0061878085860533295
R2_LHS_02,physics,V40_B_E5_C9_1T,Z,S10,1.0959924577819788,True,0.006654552698768844
R2_LHS_02,physics,V40_CPLUS_E5_C9_1T,X,S10,0.8928615136464565,True,0.0012013129816946244
R2_LHS_02,physics,V40_CPLUS_E5_C9_1T,Y,S10,1.0439151994669078,True,0.00844312849976968
R2_LHS_02,physics,V40_CPLUS_E5_C9_1T,Z,S10,1.1745590254689418,True,0.008965101420852729
R2_LHS_02,physics,V40_C_E5_C9_1T,X,S10,0.8789072949738996,True,0.0010589015776943773
R2_LHS_02,physics,V40_C_E5_C9_1T,Y,S10,1.094713848298484,True,0.007152406699044003
R2_LHS_02,physics,V40_C_E5_C9_1T,Z,S10,1.1036625999162957,True,0.007118420638383591
R2_LHS_02,physics,V52_A_E5_C9_1T,X,S10,0.9681899074121748,True,0.0007692995330145996
R2_LHS_02,physics,V52_A_E5_C9_1T,Y,S10,1.0559100934080647,True,0.005969431500691742
R2_LHS_02,physics,V52_A_E5_C9_1T,Z,S10,0.9173659794763381,True,0.005100813749597034
R2_LHS_02,physics,V52_B_E5_C9_1T,X,S10,0.8971101430348726,True,0.0007450496355861398
R2_LHS_02,physics,V52_B_E5_C9_1T,Y,S10,0.9926070886543159,True,0.0065676046140716975
R2_LHS_02,physics,V52_B_E5_C9_1T,Z,S10,0.9660287818682818,True,0.005501151502942003
R2_LHS_02,physics,V52_CPLUS_E5_C9_1T,X,S10,0.8797324649150158,True,0.0010767854816922686
R2_LHS_02,physics,V52_CPLUS_E5_C9_1T,Y,S10,0.9623819045790187,True,0.008977582638465252
R2_LHS_02,physics,V52_CPLUS_E5_C9_1T,Z,S10,1.117164281708522,True,0.007292005572146075
R2_LHS_02,physics,V52_C_E5_C9_1T,X,S10,0.8953396342854408,True,0.0008734310281013134
R2_LHS_02,physics,V52_C_E5_C9_1T,Y,S10,0.9653930946667852,True,0.0075663866448918175
R2_LHS_02,physics,V52_C_E5_C9_1T,Z,S10,0.962180592109329,True,0.0062064450070760625
R2_LHS_02,physics,V40_A_E6_C10_1T,X,S10,0.8562420793968811,True,0.0005814934938455338
R2_LHS_02,physics,V40_A_E6_C10_1T,Y,S10,0.8975886914268555,True,0.0040712861776839
R2_LHS_02,physics,V40_A_E6_C10_1T,Z,S10,0.7789015256853714,True,0.004266298414535676
R2_LHS_02,physics,V40_B_E6_C10_1T,X,S10,0.817503842085916,True,0.0006747956487837656
R2_LHS_02,physics,V40_B_E6_C10_1T,Y,S10,0.9816720377287843,True,0.005179743961826385
R2_LHS_02,physics,V40_B_E6_C10_1T,Z,S10,0.9175479090742025,True,0.005225558833158589
R2_LHS_02,physics,V40_CPLUS_E6_C10_1T,X,S10,0.8427225133486415,True,0.0010283073087762142
R2_LHS_02,physics,V40_CPLUS_E6_C10_1T,Y,S10,0.9858135811698271,True,0.007607527460047961
R2_LHS_02,physics,V40_CPLUS_E6_C10_1T,Z,S10,1.1711302075635042,True,0.008123078510782323
R2_LHS_02,physics,V40_C_E6_C10_1T,X,S10,0.8437203136027062,True,0.0008282788068221474
R2_LHS_02,physics,V40_C_E6_C10_1T,Y,S10,0.9799432928871898,True,0.0060627836075841735
R2_LHS_02,physics,V40_C_E6_C10_1T,Z,S10,1.0436692592153838,True,0.006228879918098775
R2_LHS_02,physics,V52_A_E6_C10_1T,X,S10,0.8371188889322706,True,0.0005429451965747975
R2_LHS_02,physics,V52_A_E6_C10_1T,Y,S10,0.8753776134907457,True,0.004907156055865198
R2_LHS_02,physics,V52_A_E6_C10_1T,Z,S10,0.6177456459313176,True,0.003461295431391986
R2_LHS_02,physics,V52_B_E6_C10_1T,X,S10,0.7874795153848374,True,0.0006551118759083013
R2_LHS_02,physics,V52_B_E6_C10_1T,Y,S10,0.8580066062396325,True,0.0058016060048501775
R2_LHS_02,physics,V52_B_E6_C10_1T,Z,S10,0.7475881469192184,True,0.004391234360805989
R2_LHS_02,physics,V52_CPLUS_E6_C10_1T,X,S10,0.8300326795310725,True,0.0009357520543357887
R2_LHS_02,physics,V52_CPLUS_E6_C10_1T,Y,S10,0.9136215187137703,True,0.008708493252270114
R2_LHS_02,physics,V52_CPLUS_E6_C10_1T,Z,S10,0.9753975449871459,True,0.00693229396382921
R2_LHS_02,physics,V52_C_E6_C10_1T,X,S10,0.8177460931531357,True,0.000749447802351507
R2_LHS_02,physics,V52_C_E6_C10_1T,Y,S10,0.9069841759868454,True,0.006971525627618119
R2_LHS_02,physics,V52_C_E6_C10_1T,Z,S10,0.8690271777331338,True,0.005277436733019641
R2_LHS_02,physics,V40_A_E7_C11_2T,X,S10,0.9726528528101949,True,0.0008365364447121567
R2_LHS_02,physics,V40_A_E7_C11_2T,Y,S10,0.9240984431174111,True,0.006323549707374571
R2_LHS_02,physics,V40_A_E7_C11_2T,Z,S10,1.1011786161844417,True,0.006184651796963079
R2_LHS_02,physics,V40_B_E7_C11_2T,X,S10,0.9189888105768044,True,0.001026910143017797
R2_LHS_02,physics,V40_B_E7_C11_2T,Y,S10,0.8207997870723371,True,0.007314117661701722
R2_LHS_02,physics,V40_B_E7_C11_2T,Z,S10,0.9872320369205501,True,0.006990402491722766
R2_LHS_02,physics,V40_CPLUS_E7_C11_2T,X,S10,0.919128028798914,True,0.001394065583393708
R2_LHS_02,physics,V40_CPLUS_E7_C11_2T,Y,S10,0.8241700060353822,True,0.011073806249770184
R2_LHS_02,physics,V40_CPLUS_E7_C11_2T,Z,S10,0.9754771820879424,True,0.01081768085412315
R2_LHS_02,physics,V40_C_E7_C11_2T,X,S10,0.9160047832141947,True,0.0011710555493249656
R2_LHS_02,physics,V40_C_E7_C11_2T,Y,S10,0.8351005297855612,True,0.008997476257181565
R2_LHS_02,physics,V40_C_E7_C11_2T,Z,S10,0.9902846178463792,True,0.008822407357066702
R2_LHS_02,physics,V52_A_E7_C11_2T,X,S10,0.9479890907756849,True,0.0008334963345005947
R2_LHS_02,physics,V52_A_E7_C11_2T,Y,S10,0.798895915256244,True,0.006716086394274647
R2_LHS_02,physics,V52_A_E7_C11_2T,Z,S10,0.9636215904840493,True,0.005185597961907598
R2_LHS_02,physics,V52_B_E7_C11_2T,X,S10,0.9286481564484468,True,0.0009502002814551801
R2_LHS_02,physics,V52_B_E7_C11_2T,Y,S10,0.7561549942105792,True,0.007902596071038385
R2_LHS_02,physics,V52_B_E7_C11_2T,Z,S10,0.8658892645676203,True,0.005677359735586708
R2_LHS_02,physics,V52_CPLUS_E7_C11_2T,X,S10,0.9125973414532149,True,0.001273201299253893
R2_LHS_02,physics,V52_CPLUS_E7_C11_2T,Y,S10,0.7297844871116569,True,0.011236517739387554
R2_LHS_02,physics,V52_CPLUS_E7_C11_2T,Z,S10,0.8060377548218444,True,0.007935125952837435
R2_LHS_02,physics,V52_C_E7_C11_2T,X,S10,0.9875475855556052,True,0.001072256244512941
R2_LHS_02,physics,V52_C_E7_C11_2T,Y,S10,0.8180353212178738,True,0.009981986274276463
R2_LHS_02,physics,V52_C_E7_C11_2T,Z,S10,0.9486724191735838,True,0.007270059014924817
R2_LHS_02,physics,V40_A_E8_C12_2T,X,S10,0.8964636872717556,True,0.0006619117946898387
R2_LHS_02,physics,V40_A_E8_C12_2T,Y,S10,0.7334491697597086,True,0.0052077188834892775
R2_LHS_02,physics,V40_A_E8_C12_2T,Z,S10,0.9061652592561634,True,0.005062246218578228
R2_LHS_02,physics,V40_B_E8_C12_2T,X,S10,0.8409692278568867,True,0.0008223712259405897
R2_LHS_02,physics,V40_B_E8_C12_2T,Y,S10,0.7323403679273957,True,0.00647447118709164
R2_LHS_02,physics,V40_B_E8_C12_2T,Z,S10,0.8893991402347385,True,0.00635245548727061
R2_LHS_02,physics,V40_CPLUS_E8_C12_2T,X,S10,0.8775950631475529,True,0.0012448676666372315
R2_LHS_02,physics,V40_CPLUS_E8_C12_2T,Y,S10,0.7374746810640268,True,0.009673464493174721
R2_LHS_02,physics,V40_CPLUS_E8_C12_2T,Z,S10,0.8932320551831151,True,0.009730729463446225
R2_LHS_02,physics,V40_C_E8_C12_2T,X,S10,0.905520939673168,True,0.0010051823060988488
R2_LHS_02,physics,V40_C_E8_C12_2T,Y,S10,0.7996388380864597,True,0.008200919763330441
R2_LHS_02,physics,V40_C_E8_C12_2T,Z,S10,0.9635637530080551,True,0.008133204682018348
R2_LHS_02,physics,V52_A_E8_C12_2T,X,S10,0.8988969878316366,True,0.000664796888341169
R2_LHS_02,physics,V52_A_E8_C12_2T,Y,S10,0.7060150243844032,True,0.005879263904564733
R2_LHS_02,physics,V52_A_E8_C12_2T,Z,S10,0.8103150491773097,True,0.004290504940609532
R2_LHS_02,physics,V52_B_E8_C12_2T,X,S10,0.9695933916839045,True,0.0008402306905444757
R2_LHS_02,physics,V52_B_E8_C12_2T,Y,S10,0.7754025594886158,True,0.008004581848223011
R2_LHS_02,physics,V52_B_E8_C12_2T,Z,S10,0.8789688003124629,True,0.00578971026944927
R2_LHS_02,physics,V52_CPLUS_E8_C12_2T,X,S10,0.9233253930362225,True,0.0011689630198641722
R2_LHS_02,physics,V52_CPLUS_E8_C12_2T,Y,S10,0.69658874030944,True,0.010744259981812294
R2_LHS_02,physics,V52_CPLUS_E8_C12_2T,Z,S10,0.7857025200920608,True,0.007714691486359102
R2_LHS_02,physics,V52_C_E8_C12_2T,X,S10,0.8875119755289644,True,0.0009459000766431405
R2_LHS_02,physics,V52_C_E8_C12_2T,Y,S10,0.6919040330375861,True,0.008552559623959087
R2_LHS_02,physics,V52_C_E8_C12_2T,Z,S10,0.7669477686155809,True,0.005953565177070865
R2_LHS_02,control,BASE_C1_0T,X,S10,,False,0.0
R2_LHS_02,control,BASE_C1_0T,Y,S10,,False,0.0
R2_LHS_02,control,BASE_C1_0T,Z,S10,,False,0.0
R2_LHS_02,control,BASE_C2_0T,X,S10,,False,0.0
R2_LHS_02,control,BASE_C2_0T,Y,S10,,False,0.0
R2_LHS_02,control,BASE_C2_0T,Z,S10,,False,0.0
R2_LHS_02,control,BASE_C3_0T,X,S10,,False,0.0
R2_LHS_02,control,BASE_C3_0T,Y,S10,,False,0.0
R2_LHS_02,control,BASE_C3_0T,Z,S10,,False,0.0
R2_LHS_02,control,BASE_C8_0T,X,S10,,False,0.0
R2_LHS_02,control,BASE_C8_0T,Y,S10,,False,0.0
R2_LHS_02,control,BASE_C8_0T,Z,S10,,False,0.0
R2_LHS_02,control,V40_A_E1_C4_2T,X,S10,0.8997067634831876,True,0.0006673576659972649
R2_LHS_02,control,V40_A_E1_C4_2T,Y,S10,0.7734062738275463,True,0.005359776632594437
R2_LHS_02,control,V40_A_E1_C4_2T,Z,S10,0.9325484504042014,True,0.0052172189308491365
R2_LHS_02,control,V40_B_E1_C4_2T,X,S10,0.9773666355212774,True,0.0008678319898139588
R2_LHS_02,control,V40_B_E1_C4_2T,Y,S10,0.7975192528982125,True,0.006843338957246238
R2_LHS_02,control,V40_B_E1_C4_2T,Z,S10,0.9392586526332817,True,0.006459504122391432
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,X,S10,0.8843869485427288,True,0.001221573535986565
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,Y,S10,0.7453587563570205,True,0.00968425225714797
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,Z,S10,0.8728814483671805,True,0.009394791317068978
R2_LHS_02,control,V40_C_E1_C4_2T,X,S10,0.9663022807752489,True,0.0010313368800162284
R2_LHS_02,control,V40_C_E1_C4_2T,Y,S10,0.7923800396785093,True,0.008144636368651918
R2_LHS_02,control,V40_C_E1_C4_2T,Z,S10,0.9320649007662146,True,0.0077677188049831486
R2_LHS_02,control,V52_A_E1_C4_2T,X,S10,1.0008545640207305,True,0.0006909012703136723
R2_LHS_02,control,V52_A_E1_C4_2T,Y,S10,0.7992917975159324,True,0.006551996921749153
R2_LHS_02,control,V52_A_E1_C4_2T,Z,S10,0.8526725922656633,True,0.004428302327903199
R2_LHS_02,control,V52_B_E1_C4_2T,X,S10,0.8872631193413337,True,0.0007995465445729622
R2_LHS_02,control,V52_B_E1_C4_2T,Y,S10,0.7056964963629843,True,0.007408834272100401
R2_LHS_02,control,V52_B_E1_C4_2T,Z,S10,0.7725044994650407,True,0.005067334366687452
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,X,S10,1.0075044372660766,True,0.0012673202885033067
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,Y,S10,0.7987992988205685,True,0.012078382833746015
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,Z,S10,0.8396245737811384,True,0.008219119376861308
R2_LHS_02,control,V52_C_E1_C4_2T,X,S10,0.9365523748595582,True,0.0009584671088886888
R2_LHS_02,control,V52_C_E1_C4_2T,Y,S10,0.7532844704773305,True,0.009145110896847806
R2_LHS_02,control,V52_C_E1_C4_2T,Z,S10,0.8219663967348306,True,0.006320083749958095
R2_LHS_02,control,V40_A_E2_C5_2T,X,S10,0.9251097832852088,True,0.0008469422482653883
R2_LHS_02,control,V40_A_E2_C5_2T,Y,S10,0.8613421557832096,True,0.0061466432276519834
R2_LHS_02,control,V40_A_E2_C5_2T,Z,S10,1.0124725260918876,True,0.005714599705719503
R2_LHS_02,control,V40_B_E2_C5_2T,X,S10,0.949252083017899,True,0.000997017057318573
R2_LHS_02,control,V40_B_E2_C5_2T,Y,S10,0.8810203017058637,True,0.00758099856136041
R2_LHS_02,control,V40_B_E2_C5_2T,Z,S10,1.0304595098151215,True,0.007225877379999468
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,X,S10,0.9471217761242263,True,0.0013984166011446401
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,Y,S10,0.8573675273550407,True,0.011122017795373109
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,Z,S10,0.9937956701369306,True,0.010635162516459302
R2_LHS_02,control,V40_C_E2_C5_2T,X,S10,0.8616414927333403,True,0.0011230911585507679
R2_LHS_02,control,V40_C_E2_C5_2T,Y,S10,0.7629353924263601,True,0.008248131040381568
R2_LHS_02,control,V40_C_E2_C5_2T,Z,S10,0.9065644950061027,True,0.007886406525442846
R2_LHS_02,control,V52_A_E2_C5_2T,X,S10,1.0022749485572593,True,0.0007780491078500821
R2_LHS_02,control,V52_A_E2_C5_2T,Y,S10,0.8318226537211723,True,0.006817696531380299
R2_LHS_02,control,V52_A_E2_C5_2T,Z,S10,0.9607326104087466,True,0.0050331129366204186
R2_LHS_02,control,V52_B_E2_C5_2T,X,S10,1.0327271847489043,True,0.0009490359202960777
R2_LHS_02,control,V52_B_E2_C5_2T,Y,S10,0.8567245906179543,True,0.00867160793160312
R2_LHS_02,control,V52_B_E2_C5_2T,Z,S10,0.967688945523217,True,0.006352729285033107
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,X,S10,0.9730801791033389,True,0.0012996266058986925
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,Y,S10,0.7476512146458434,True,0.011369491303189342
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,Z,S10,0.8182063493758707,True,0.008016736113214662
R2_LHS_02,control,V52_C_E2_C5_2T,X,S10,0.9549188012788259,True,0.001058703170466014
R2_LHS_02,control,V52_C_E2_C5_2T,Y,S10,0.7447348765250709,True,0.009172209414145921
R2_LHS_02,control,V52_C_E2_C5_2T,Z,S10,0.8360409568649811,True,0.006504379197238821
R2_LHS_02,control,V40_A_E3_C6_1T,X,S10,0.8624950892696016,True,0.0005553358406078092
R2_LHS_02,control,V40_A_E3_C6_1T,Y,S10,0.9491476109074803,True,0.004058980832976675
R2_LHS_02,control,V40_A_E3_C6_1T,Z,S10,0.8421961473801749,True,0.004258372415155548
R2_LHS_02,control,V40_B_E3_C6_1T,X,S10,0.8269675016858911,True,0.0006756967286262464
R2_LHS_02,control,V40_B_E3_C6_1T,Y,S10,0.9413212564897505,True,0.005033902062794697
R2_LHS_02,control,V40_B_E3_C6_1T,Z,S10,0.8903175342278329,True,0.0051269379873182365
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,X,S10,0.8253198911127368,True,0.001008208087769373
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,Y,S10,0.9591081887477761,True,0.007331972497336099
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,Z,S10,1.0966440086078635,True,0.00757719628465462
R2_LHS_02,control,V40_C_E3_C6_1T,X,S10,0.8425352755708355,True,0.0008304483447917715
R2_LHS_02,control,V40_C_E3_C6_1T,Y,S10,1.0100258496214842,True,0.006376242454162049
R2_LHS_02,control,V40_C_E3_C6_1T,Z,S10,0.9889250691816721,True,0.00625228218869413
R2_LHS_02,control,V52_A_E3_C6_1T,X,S10,0.8818761767834661,True,0.0005368704363142279
R2_LHS_02,control,V52_A_E3_C6_1T,Y,S10,0.9082920314849006,True,0.00489018822187586
R2_LHS_02,control,V52_A_E3_C6_1T,Z,S10,0.7196897323723949,True,0.0038898491955746558
R2_LHS_02,control,V52_B_E3_C6_1T,X,S10,0.8160610423618748,True,0.0006415957944207205
R2_LHS_02,control,V52_B_E3_C6_1T,Y,S10,0.8743485076083064,True,0.005781173000281475
R2_LHS_02,control,V52_B_E3_C6_1T,Z,S10,0.7877632834401992,True,0.004433653882111062
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,X,S10,0.8555160350887772,True,0.0009441880019409337
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,Y,S10,0.9772599832335922,True,0.00877154671117996
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,Z,S10,1.1238496315710123,True,0.007560691151168568
R2_LHS_02,control,V52_C_E3_C6_1T,X,S10,0.8496640139571116,True,0.0007646979836839598
R2_LHS_02,control,V52_C_E3_C6_1T,Y,S10,0.9703014629812227,True,0.007138072895717187
R2_LHS_02,control,V52_C_E3_C6_1T,Z,S10,0.9847178818625824,True,0.005983239769815836
R2_LHS_02,control,V40_A_E4_C7_1T,X,S10,1.0365585675990867,True,0.0006997638552481976
R2_LHS_02,control,V40_A_E4_C7_1T,Y,S10,1.2364224097603844,True,0.004997979183013196
R2_LHS_02,control,V40_A_E4_C7_1T,Z,S10,1.028129099187459,True,0.005411731712004613
R2_LHS_02,control,V40_B_E4_C7_1T,X,S10,0.8741971104600196,True,0.0007813489863140239
R2_LHS_02,control,V40_B_E4_C7_1T,Y,S10,1.0583666706527552,True,0.005705763052982259
R2_LHS_02,control,V40_B_E4_C7_1T,Z,S10,1.0216193903256034,True,0.005939785357951978
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,X,S10,0.8572071281725187,True,0.0011065021606335788
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,Y,S10,1.0632386713180508,True,0.008369200951513143
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,Z,S10,1.1476271421022337,True,0.008441731696119191
R2_LHS_02,control,V40_C_E4_C7_1T,X,S10,0.8850640379937756,True,0.0009476751921480983
R2_LHS_02,control,V40_C_E4_C7_1T,Y,S10,1.045995840431942,True,0.006668029197172186
R2_LHS_02,control,V40_C_E4_C7_1T,Z,S10,1.1399253740138922,True,0.007187542066090096
R2_LHS_02,control,V52_A_E4_C7_1T,X,S10,0.9702704603786857,True,0.0006872682880822351
R2_LHS_02,control,V52_A_E4_C7_1T,Y,S10,1.0175258711445905,True,0.005677544563017192
R2_LHS_02,control,V52_A_E4_C7_1T,Z,S10,0.9511252031050874,True,0.005076129293408504
R2_LHS_02,control,V52_B_E4_C7_1T,X,S10,0.8803518758080443,True,0.0007449840712274186
R2_LHS_02,control,V52_B_E4_C7_1T,Y,S10,0.9970219212269726,True,0.006515343477717912
R2_LHS_02,control,V52_B_E4_C7_1T,Z,S10,0.9185329753821938,True,0.0049898739201495795
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,X,S10,0.848551829594495,True,0.0009932110304601814
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,Y,S10,0.9681137533424509,True,0.009154594820273696
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,Z,S10,1.0315254123852111,True,0.0072050072570639685
R2_LHS_02,control,V52_C_E4_C7_1T,X,S10,0.8574501806851356,True,0.0008559093000357855
R2_LHS_02,control,V52_C_E4_C7_1T,Y,S10,0.975783852663897,True,0.007586192380080151
R2_LHS_02,control,V52_C_E4_C7_1T,Z,S10,0.9688000796275641,True,0.005733845490820762
R2_LHS_02,control,V40_A_E5_C9_1T,X,S10,1.0644001201008702,True,0.000794692809473747
R2_LHS_02,control,V40_A_E5_C9_1T,Y,S10,1.2737801359763425,True,0.005358522170914973
R2_LHS_02,control,V40_A_E5_C9_1T,Z,S10,1.0694657877168543,True,0.005767470474104003
R2_LHS_02,control,V40_B_E5_C9_1T,X,S10,0.9768021474302012,True,0.0008958599686001704
R2_LHS_02,control,V40_B_E5_C9_1T,Y,S10,1.182112179094464,True,0.006126089152848135
R2_LHS_02,control,V40_B_E5_C9_1T,Z,S10,1.0922733857010538,True,0.006481022660292624
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,X,S10,0.8451676142923783,True,0.001112623233135246
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,Y,S10,1.013795858166155,True,0.008105596101383304
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,Z,S10,1.1548774207575803,True,0.008524551134381778
R2_LHS_02,control,V40_C_E5_C9_1T,X,S10,0.8937494532861936,True,0.0010189420678535378
R2_LHS_02,control,V40_C_E5_C9_1T,Y,S10,1.0710530521486699,True,0.0069109446299700375
R2_LHS_02,control,V40_C_E5_C9_1T,Z,S10,1.1815454015238809,True,0.007533356384543909
R2_LHS_02,control,V52_A_E5_C9_1T,X,S10,0.9576761191936928,True,0.00072893402961457
R2_LHS_02,control,V52_A_E5_C9_1T,Y,S10,1.0354752248988144,True,0.005851330249923511
R2_LHS_02,control,V52_A_E5_C9_1T,Z,S10,1.0087215696025231,True,0.005344002887473154
R2_LHS_02,control,V52_B_E5_C9_1T,X,S10,0.9498330715914473,True,0.0008130659915658688
R2_LHS_02,control,V52_B_E5_C9_1T,Y,S10,1.0221224966633966,True,0.0068572348784770205
R2_LHS_02,control,V52_B_E5_C9_1T,Z,S10,0.9953687860776063,True,0.0057651080277921615
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,X,S10,0.8517677697161399,True,0.0010597285036348667
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,Y,S10,0.9702332148593601,True,0.0093307779880955
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,Z,S10,1.160058944999051,True,0.007561399586327825
R2_LHS_02,control,V52_C_E5_C9_1T,X,S10,0.8646284086909486,True,0.0008466801380586719
R2_LHS_02,control,V52_C_E5_C9_1T,Y,S10,0.9623583001494032,True,0.007564827823525528
R2_LHS_02,control,V52_C_E5_C9_1T,Z,S10,0.9371090676587649,True,0.00594734693865274
R2_LHS_02,control,V40_A_E6_C10_1T,X,S10,0.824526813920197,True,0.0005458960430566477
R2_LHS_02,control,V40_A_E6_C10_1T,Y,S10,0.9055385073263795,True,0.004090317599208555
R2_LHS_02,control,V40_A_E6_C10_1T,Z,S10,0.7766570893278466,True,0.004148504537996853
R2_LHS_02,control,V40_B_E6_C10_1T,X,S10,0.8411420458580766,True,0.0006895149846679527
R2_LHS_02,control,V40_B_E6_C10_1T,Y,S10,0.9803868786223157,True,0.005263668187710669
R2_LHS_02,control,V40_B_E6_C10_1T,Z,S10,0.8752635960203768,True,0.0050781963700032105
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,X,S10,0.8347966770064341,True,0.0010319805242042014
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,Y,S10,0.9757307448852833,True,0.007554383466389823
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,Z,S10,1.1482574170870514,True,0.007976341773252344
R2_LHS_02,control,V40_C_E6_C10_1T,X,S10,0.8373769716378628,True,0.0008394350855985528
R2_LHS_02,control,V40_C_E6_C10_1T,Y,S10,0.9568344070734878,True,0.005970821573703424
R2_LHS_02,control,V40_C_E6_C10_1T,Z,S10,0.9794626570463593,True,0.005875906279361959
R2_LHS_02,control,V52_A_E6_C10_1T,X,S10,0.8810696001265548,True,0.0005354196271821401
R2_LHS_02,control,V52_A_E6_C10_1T,Y,S10,0.9426817874194424,True,0.004894142153351081
R2_LHS_02,control,V52_A_E6_C10_1T,Z,S10,0.7851013159779311,True,0.004221646487170052
R2_LHS_02,control,V52_B_E6_C10_1T,X,S10,0.8117190325407913,True,0.0006439430666196294
R2_LHS_02,control,V52_B_E6_C10_1T,Y,S10,0.8687799220116952,True,0.00582423228622336
R2_LHS_02,control,V52_B_E6_C10_1T,Z,S10,0.795043516711468,True,0.0044464222600937185
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,X,S10,0.8048913845080299,True,0.0009044987236677141
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,Y,S10,0.926724210837572,True,0.008827838559466476
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,Z,S10,0.9780033023043183,True,0.006808238074520408
R2_LHS_02,control,V52_C_E6_C10_1T,X,S10,0.8614498337574324,True,0.0007903205480885431
R2_LHS_02,control,V52_C_E6_C10_1T,Y,S10,0.9364163172219383,True,0.007401399654519264
R2_LHS_02,control,V52_C_E6_C10_1T,Z,S10,0.955609579676042,True,0.005959403192274114
R2_LHS_02,control,V40_A_E7_C11_2T,X,S10,0.9943392485484657,True,0.0009206241397349331
R2_LHS_02,control,V40_A_E7_C11_2T,Y,S10,0.9631294702947285,True,0.006699198150014182
R2_LHS_02,control,V40_A_E7_C11_2T,Z,S10,1.1314841739366244,True,0.006486812725420021
R2_LHS_02,control,V40_B_E7_C11_2T,X,S10,0.8979659867162711,True,0.0010327707270836384
R2_LHS_02,control,V40_B_E7_C11_2T,Y,S10,0.8388356718518254,True,0.007411667588131905
R2_LHS_02,control,V40_B_E7_C11_2T,Z,S10,0.9565023788773341,True,0.006826446501545127
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,X,S10,0.9068744169268396,True,0.0013447666131955107
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,Y,S10,0.8054908972441192,True,0.010722012149490557
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,Z,S10,0.9638318665374063,True,0.010307270900620976
R2_LHS_02,control,V40_C_E7_C11_2T,X,S10,0.8924015186099253,True,0.0011146115677196837
R2_LHS_02,control,V40_C_E7_C11_2T,Y,S10,0.8124229240210536,True,0.008634009776269663
R2_LHS_02,control,V40_C_E7_C11_2T,Z,S10,0.9709176299867095,True,0.008277545289252283
R2_LHS_02,control,V52_A_E7_C11_2T,X,S10,0.9772310615989374,True,0.0008668724167391632
R2_LHS_02,control,V52_A_E7_C11_2T,Y,S10,0.8178832941067741,True,0.007204692905074577
R2_LHS_02,control,V52_A_E7_C11_2T,Z,S10,0.9578689912851688,True,0.005200521390511706
R2_LHS_02,control,V52_B_E7_C11_2T,X,S10,1.023572468570504,True,0.0009766199461394244
R2_LHS_02,control,V52_B_E7_C11_2T,Y,S10,0.8922390977413446,True,0.00896766191229092
