trial_id,variant,case_id,model,quantity,axis,node_relative_l2_median,node_relative_l2_p90,node_relative_l2_worst,node_relative_metrics_defined,valid_energy_node_count,predicted_hotspot_node_zero_based,target_hotspot_node_zero_based,hotspot_distance_m
COMMON_B2,common,V52_C_E2_C5_2T,B2,displacement,X,0.019102745689451694,0.04052652604877949,0.0938379168510437,True,496,36,36,0.0
R4_LHS_03,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Y,0.03310547024011612,0.14607690274715424,0.3655441105365753,True,496,280,280,0.0
R4_LHS_03,physics,V52_C_E2_C5_2T,S10,velocity,Y,0.19171864539384842,0.4636352062225342,1.3522764444351196,True,496,266,266,0.0
COMMON_B2,common,V52_C_E2_C5_2T,B2,displacement,Y,0.021773028187453747,0.06212044134736061,0.19241347908973694,True,496,280,280,0.0
R4_LHS_03,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Z,0.02788667194545269,0.04877389259636403,1.147757887840271,True,508,443,443,0.0
R4_LHS_03,physics,V52_C_E2_C5_2T,S10,velocity,Z,0.13074801117181778,0.23884779661893848,1.3945866823196411,True,508,265,265,0.0
COMMON_B2,common,V52_C_E2_C5_2T,B2,displacement,Z,0.039946360513567924,0.05035000182688236,0.09987707436084747,True,508,1,443,8.86000000000001
R4_LHS_03,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,X,0.08571064099669456,0.19393261522054672,0.7435848712921143,True,496,433,433,0.0
R4_LHS_03,physics,V40_A_E3_C6_1T,S10,velocity,X,0.42442479729652405,0.6576063334941864,0.9356656074523926,True,496,153,50,135.00101694431785
COMMON_B2,common,V40_A_E3_C6_1T,B2,displacement,X,0.0759526789188385,0.1557372361421585,0.37863630056381226,True,496,433,433,0.0
R4_LHS_03,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.028584452345967293,0.1560976877808571,0.5899239778518677,True,496,207,207,0.0
R4_LHS_03,physics,V40_A_E3_C6_1T,S10,velocity,Y,0.25912483036518097,0.6451273858547211,1.294870376586914,True,496,265,265,0.0
COMMON_B2,common,V40_A_E3_C6_1T,B2,displacement,Y,0.023461049422621727,0.06023605167865753,0.2555784583091736,True,496,207,207,0.0
R4_LHS_03,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.01658735889941454,0.027280868217349055,0.27950742840766907,True,508,72,72,0.0
R4_LHS_03,physics,V40_A_E3_C6_1T,S10,velocity,Z,0.12519405782222748,0.20001255422830594,1.9293376207351685,True,508,265,265,0.0
COMMON_B2,common,V40_A_E3_C6_1T,B2,displacement,Z,0.025608530268073082,0.027778777107596398,0.05216727778315544,True,508,72,72,0.0
R4_LHS_03,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,X,0.09246862679719925,0.20689423382282257,0.8184066414833069,True,496,433,433,0.0
R4_LHS_03,physics,V40_B_E3_C6_1T,S10,velocity,X,0.4033939987421036,0.6261948049068451,0.9176895618438721,True,496,153,70,0.524
COMMON_B2,common,V40_B_E3_C6_1T,B2,displacement,X,0.07069548591971397,0.1671593189239502,0.39675647020339966,True,496,433,433,0.0
R4_LHS_03,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.04007563926279545,0.17506716400384903,0.651005208492279,True,496,207,207,0.0
R4_LHS_03,physics,V40_B_E3_C6_1T,S10,velocity,Y,0.26422668993473053,0.6423358619213104,1.240848422050476,True,496,265,265,0.0
COMMON_B2,common,V40_B_E3_C6_1T,B2,displacement,Y,0.02783583290874958,0.07412145286798477,0.2728801369667053,True,496,207,207,0.0
R4_LHS_03,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.02148392889648676,0.03023242689669132,0.7862516045570374,True,508,1,72,0.5240000000000045
R4_LHS_03,physics,V40_B_E3_C6_1T,S10,velocity,Z,0.12067052721977234,0.22043286412954333,1.6292606592178345,True,508,265,265,0.0
COMMON_B2,common,V40_B_E3_C6_1T,B2,displacement,Z,0.026430098339915276,0.028016578033566476,0.0651003047823906,True,508,72,72,0.0
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,0.10810266435146332,0.2479390799999237,0.7719031572341919,True,496,433,433,0.0
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10,velocity,X,0.4695303440093994,0.7092224955558777,0.9201605916023254,True,496,153,50,135.00101694431785
COMMON_B2,common,V40_CPLUS_E3_C6_1T,B2,displacement,X,0.07574634253978729,0.16717463731765747,0.4655972719192505,True,496,433,433,0.0
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,0.04595745913684368,0.2382902055978775,1.345306396484375,True,496,207,207,0.0
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Y,0.29722750186920166,0.6417256593704224,1.1014630794525146,True,496,265,198,135.0166118112963
COMMON_B2,common,V40_CPLUS_E3_C6_1T,B2,displacement,Y,0.031125149689614773,0.07266824319958687,0.2208687663078308,True,496,207,207,0.0
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.023061244748532772,0.04701109379529953,0.3351040184497833,True,508,1,72,0.5240000000000045
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Z,0.17183659970760345,0.27139635384082794,1.3423947095870972,True,508,265,265,0.0
COMMON_B2,common,V40_CPLUS_E3_C6_1T,B2,displacement,Z,0.03403603471815586,0.03720021694898605,0.08610814064741135,True,508,72,72,0.0
R4_LHS_03,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,X,0.09857285022735596,0.1921810582280159,0.6412770748138428,True,496,433,433,0.0
R4_LHS_03,physics,V40_C_E3_C6_1T,S10,velocity,X,0.4075879603624344,0.5948878526687622,0.8893919587135315,True,496,50,153,135.00101694431785
COMMON_B2,common,V40_C_E3_C6_1T,B2,displacement,X,0.0675225779414177,0.16934482008218765,0.37687796354293823,True,496,433,433,0.0
R4_LHS_03,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.03157207742333412,0.16665615886449814,0.8074256181716919,True,496,207,207,0.0
R4_LHS_03,physics,V40_C_E3_C6_1T,S10,velocity,Y,0.270023375749588,0.6246584057807922,1.0703717470169067,True,496,265,265,0.0
COMMON_B2,common,V40_C_E3_C6_1T,B2,displacement,Y,0.02377375029027462,0.06104196235537529,0.26672494411468506,True,496,207,207,0.0
R4_LHS_03,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.014930505771189928,0.0277137003839016,0.7264317870140076,True,508,72,72,0.0
R4_LHS_03,physics,V40_C_E3_C6_1T,S10,velocity,Z,0.14081332832574844,0.24243991672992712,1.3141982555389404,True,508,265,265,0.0
COMMON_B2,common,V40_C_E3_C6_1T,B2,displacement,Z,0.027169378474354744,0.029564211331307887,0.07444054633378983,True,508,72,72,0.0
R4_LHS_03,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,X,0.08394990861415863,0.17771726846694946,0.7128872275352478,True,496,433,433,0.0
R4_LHS_03,physics,V52_A_E3_C6_1T,S10,velocity,X,0.5625449120998383,0.7715305387973785,0.9526158571243286,True,496,50,50,0.0
COMMON_B2,common,V52_A_E3_C6_1T,B2,displacement,X,0.057657698169350624,0.13921743631362915,0.35556551814079285,True,496,433,433,0.0
R4_LHS_03,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.02399956528097391,0.14834138751029968,0.7270424962043762,True,496,207,207,0.0
R4_LHS_03,physics,V52_A_E3_C6_1T,S10,velocity,Y,0.31448762118816376,0.5694321990013123,1.0285556316375732,True,496,265,296,135.0166118112963
COMMON_B2,common,V52_A_E3_C6_1T,B2,displacement,Y,0.021633022464811802,0.05833570472896099,0.2568792402744293,True,496,207,207,0.0
R4_LHS_03,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.01394596928730607,0.022789045609533785,0.7433165907859802,True,508,72,72,0.0
R4_LHS_03,physics,V52_A_E3_C6_1T,S10,velocity,Z,0.1262168362736702,0.20809400081634524,1.1602083444595337,True,508,265,265,0.0
COMMON_B2,common,V52_A_E3_C6_1T,B2,displacement,Z,0.024501530453562737,0.026500854082405566,0.05141062289476395,True,508,72,72,0.0
R4_LHS_03,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,X,0.08302070200443268,0.1928149238228798,0.6826257109642029,True,496,433,433,0.0
R4_LHS_03,physics,V52_B_E3_C6_1T,S10,velocity,X,0.5184843838214874,0.7335351407527924,0.995542049407959,True,496,50,50,0.0
COMMON_B2,common,V52_B_E3_C6_1T,B2,displacement,X,0.0705048069357872,0.16419460624456406,0.3877456784248352,True,496,433,433,0.0
R4_LHS_03,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.025330718606710434,0.15162651985883713,0.5188258290290833,True,496,207,207,0.0
R4_LHS_03,physics,V52_B_E3_C6_1T,S10,velocity,Y,0.24501978605985641,0.5622433423995972,1.4137994050979614,True,496,266,198,1.2691934446726394
COMMON_B2,common,V52_B_E3_C6_1T,B2,displacement,Y,0.021340067498385906,0.05774295888841152,0.2665916383266449,True,496,207,207,0.0
R4_LHS_03,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.015067674219608307,0.026859431341290475,0.34240853786468506,True,508,72,72,0.0
R4_LHS_03,physics,V52_B_E3_C6_1T,S10,velocity,Z,0.1254526451230049,0.221265707910061,1.3903850317001343,True,508,265,265,0.0
COMMON_B2,common,V52_B_E3_C6_1T,B2,displacement,Z,0.023439968936145306,0.025350509397685527,0.060754045844078064,True,508,72,72,0.0
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,0.08672729507088661,0.2050817608833313,0.7216011881828308,True,496,433,433,0.0
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10,velocity,X,0.5346827507019043,0.7352993190288544,0.9556857347488403,True,496,50,50,0.0
COMMON_B2,common,V52_CPLUS_E3_C6_1T,B2,displacement,X,0.09335645288228989,0.1915937140583992,0.4940323829650879,True,496,433,433,0.0
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,0.039949676021933556,0.14551948755979538,0.5555798411369324,True,496,207,207,0.0
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Y,0.23895184695720673,0.58161461353302,1.0731834173202515,True,496,266,266,0.0
COMMON_B2,common,V52_CPLUS_E3_C6_1T,B2,displacement,Y,0.05095802992582321,0.10496867448091507,0.2607138752937317,True,496,207,207,0.0
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.030190487392246723,0.03622890524566174,0.45763877034187317,True,508,1,72,0.5240000000000045
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Z,0.1338438019156456,0.25020565092563635,1.3923760652542114,True,508,265,265,0.0
COMMON_B2,common,V52_CPLUS_E3_C6_1T,B2,displacement,Z,0.047232793644070625,0.04934532716870308,0.08961386233568192,True,508,72,72,0.0
R4_LHS_03,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,0.0974087081849575,0.20904503017663956,0.7422926425933838,True,496,433,433,0.0
R4_LHS_03,physics,V52_C_E3_C6_1T,S10,velocity,X,0.5498482882976532,0.7385750114917755,0.9398371577262878,True,496,50,70,135.0
COMMON_B2,common,V52_C_E3_C6_1T,B2,displacement,X,0.10261505842208862,0.20747999101877213,0.49044960737228394,True,496,433,433,0.0
R4_LHS_03,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.03699546493589878,0.16277488321065903,0.5630131363868713,True,496,207,207,0.0
R4_LHS_03,physics,V52_C_E3_C6_1T,S10,velocity,Y,0.2494942918419838,0.5667023956775665,1.1366976499557495,True,496,265,266,135.00458240048846
COMMON_B2,common,V52_C_E3_C6_1T,B2,displacement,Y,0.04560748115181923,0.11055894941091537,0.28006741404533386,True,496,207,207,0.0
R4_LHS_03,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.022171394899487495,0.026958931237459183,0.36325007677078247,True,508,1,72,0.5240000000000045
R4_LHS_03,physics,V52_C_E3_C6_1T,S10,velocity,Z,0.12648306787014008,0.23051982223987583,1.3097749948501587,True,508,265,265,0.0
COMMON_B2,common,V52_C_E3_C6_1T,B2,displacement,Z,0.03752192482352257,0.038901321962475775,0.07418403029441833,True,508,72,72,0.0
R4_LHS_03,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,0.017584919929504395,0.03937617503106594,0.10161222517490387,True,496,433,433,0.0
R4_LHS_03,physics,V40_A_E4_C7_1T,S10,velocity,X,0.7245050370693207,0.8289278149604797,0.9093000292778015,True,496,153,50,135.00101694431785
COMMON_B2,common,V40_A_E4_C7_1T,B2,displacement,X,0.0172222713008523,0.03129802085459232,0.05543265491724014,True,496,433,433,0.0
R4_LHS_03,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.03931217081844807,0.18536970764398575,0.5652135610580444,True,496,207,207,0.0
R4_LHS_03,physics,V40_A_E4_C7_1T,S10,velocity,Y,0.2865150421857834,0.6789769530296326,1.267306923866272,True,496,265,265,0.0
COMMON_B2,common,V40_A_E4_C7_1T,B2,displacement,Y,0.04588206484913826,0.11741990968585014,0.2873787581920624,True,496,207,207,0.0
R4_LHS_03,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.02391678187996149,0.030054725892841815,0.22867071628570557,True,508,1,1,0.0
R4_LHS_03,physics,V40_A_E4_C7_1T,S10,velocity,Z,0.10492187738418579,0.17998785227537156,1.673898696899414,True,508,265,265,0.0
COMMON_B2,common,V40_A_E4_C7_1T,B2,displacement,Z,0.0399506613612175,0.04143379367887974,0.06303577125072479,True,508,443,1,8.86000000000001
R4_LHS_03,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,0.01671716570854187,0.040528010576963425,0.11687517911195755,True,496,433,433,0.0
R4_LHS_03,physics,V40_B_E4_C7_1T,S10,velocity,X,0.6456923186779022,0.7750761806964874,0.9360737800598145,True,496,50,50,0.0
COMMON_B2,common,V40_B_E4_C7_1T,B2,displacement,X,0.015271852724254131,0.029448632150888443,0.06252621114253998,True,496,433,433,0.0
R4_LHS_03,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.025016016326844692,0.16190216690301895,0.6278098225593567,True,496,207,207,0.0
R4_LHS_03,physics,V40_B_E4_C7_1T,S10,velocity,Y,0.2499881163239479,0.6630558967590332,1.3471314907073975,True,496,266,265,135.00458240048846
COMMON_B2,common,V40_B_E4_C7_1T,B2,displacement,Y,0.02550680935382843,0.06615432351827621,0.2630913555622101,True,496,207,207,0.0
R4_LHS_03,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.013345066457986832,0.025392010249197485,0.7739018797874451,True,508,1,1,0.0
R4_LHS_03,physics,V40_B_E4_C7_1T,S10,velocity,Z,0.09315568208694458,0.19339375793933872,2.168027639389038,True,508,265,265,0.0
COMMON_B2,common,V40_B_E4_C7_1T,B2,displacement,Z,0.024448913522064686,0.026127177663147448,0.06345566362142563,True,508,1,1,0.0
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,0.024161900393664837,0.05318116582930088,0.13877688348293304,True,496,433,433,0.0
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10,velocity,X,0.528184175491333,0.7131792306900024,0.8495063781738281,True,496,50,153,135.00101694431785
COMMON_B2,common,V40_CPLUS_E4_C7_1T,B2,displacement,X,0.016892368905246258,0.0381881408393383,0.081025630235672,True,496,433,433,0.0
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,0.039071887731552124,0.1588742807507515,0.6672884225845337,True,496,207,207,0.0
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Y,0.23499415814876556,0.6083371639251709,1.2960143089294434,True,496,266,266,0.0
COMMON_B2,common,V40_CPLUS_E4_C7_1T,B2,displacement,Y,0.027786836959421635,0.06343189999461174,0.2038917988538742,True,496,207,207,0.0
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.019361961632966995,0.0337027806788683,0.9569107890129089,True,508,72,1,0.5240000000000045
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Z,0.12151744589209557,0.22411900460720063,1.4456688165664673,True,508,265,265,0.0
COMMON_B2,common,V40_CPLUS_E4_C7_1T,B2,displacement,Z,0.0350999366492033,0.03815312683582306,0.08327783644199371,True,508,1,1,0.0
R4_LHS_03,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,X,0.017827951349318027,0.04967854544520378,0.12163179367780685,True,496,433,433,0.0
R4_LHS_03,physics,V40_C_E4_C7_1T,S10,velocity,X,0.5797886848449707,0.7351294755935669,0.8432340621948242,True,496,153,153,0.0
COMMON_B2,common,V40_C_E4_C7_1T,B2,displacement,X,0.01758087519556284,0.03603740967810154,0.07330546528100967,True,496,433,433,0.0
R4_LHS_03,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,Y,0.030430449172854424,0.16998987644910812,0.5977281928062439,True,496,207,207,0.0
R4_LHS_03,physics,V40_C_E4_C7_1T,S10,velocity,Y,0.26948943734169006,0.6739511489868164,1.2849313020706177,True,496,271,265,1.112326
COMMON_B2,common,V40_C_E4_C7_1T,B2,displacement,Y,0.024385939352214336,0.06204329803586006,0.2648284435272217,True,496,207,207,0.0
R4_LHS_03,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.016474824398756027,0.033578532561659824,0.46018075942993164,True,508,72,1,0.5240000000000045
R4_LHS_03,physics,V40_C_E4_C7_1T,S10,velocity,Z,0.13986481726169586,0.2307917043566704,2.0033504962921143,True,508,265,265,0.0
COMMON_B2,common,V40_C_E4_C7_1T,B2,displacement,Z,0.025631647557020187,0.027719933539628983,0.07426907122135162,True,508,1,1,0.0
R4_LHS_03,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,X,0.013295489363372326,0.032091254368424416,0.07795366644859314,True,496,433,503,3.660046115141711
R4_LHS_03,physics,V52_A_E4_C7_1T,S10,velocity,X,0.76039057970047,0.8981502652168274,0.9692398309707642,True,496,50,70,135.0
COMMON_B2,common,V52_A_E4_C7_1T,B2,displacement,X,0.011216432321816683,0.021359892562031746,0.048639390617609024,True,496,433,503,3.660046115141711
R4_LHS_03,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.02678826078772545,0.15106283128261566,0.6567018628120422,True,496,207,207,0.0
R4_LHS_03,physics,V52_A_E4_C7_1T,S10,velocity,Y,0.2805127948522568,0.6033684313297272,1.3561028242111206,True,496,266,265,135.00458240048846
COMMON_B2,common,V52_A_E4_C7_1T,B2,displacement,Y,0.019230292178690434,0.05297705717384815,0.2578912079334259,True,496,207,207,0.0
R4_LHS_03,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.015824520960450172,0.02610575370490551,0.36091482639312744,True,508,1,1,0.0
R4_LHS_03,physics,V52_A_E4_C7_1T,S10,velocity,Z,0.12393965944647789,0.1992577522993089,1.4675188064575195,True,508,265,265,0.0
COMMON_B2,common,V52_A_E4_C7_1T,B2,displacement,Z,0.022675110958516598,0.02464404609054327,0.049079183489084244,True,508,1,1,0.0
R4_LHS_03,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,X,0.021726716309785843,0.04819665849208832,0.10488732159137726,True,496,503,503,0.0
R4_LHS_03,physics,V52_B_E4_C7_1T,S10,velocity,X,0.745680183172226,0.8305996060371399,0.9221388697624207,True,496,153,50,135.00101694431785
COMMON_B2,common,V52_B_E4_C7_1T,B2,displacement,X,0.01714892778545618,0.029802732169628143,0.06241016089916229,True,496,503,503,0.0
R4_LHS_03,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.04057050310075283,0.22216735035181046,1.2981081008911133,True,496,144,207,3.7896906786502123
R4_LHS_03,physics,V52_B_E4_C7_1T,S10,velocity,Y,0.2828224003314972,0.5988999903202057,1.1407371759414673,True,496,265,265,0.0
COMMON_B2,common,V52_B_E4_C7_1T,B2,displacement,Y,0.0292234867811203,0.07761790603399277,0.2712688148021698,True,496,207,207,0.0
R4_LHS_03,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.021148924715816975,0.034184043481945994,0.2998450994491577,True,508,1,1,0.0
R4_LHS_03,physics,V52_B_E4_C7_1T,S10,velocity,Z,0.1395268589258194,0.2233901157975197,1.3351879119873047,True,508,265,265,0.0
COMMON_B2,common,V52_B_E4_C7_1T,B2,displacement,Z,0.028950772248208523,0.030997492372989655,0.06325378268957138,True,508,1,1,0.0
R4_LHS_03,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,0.020548910833895206,0.04541430622339249,0.1274743378162384,True,496,503,503,0.0
R4_LHS_03,physics,V52_CPLUS_E4_C7_1T,S10,velocity,X,0.5910323858261108,0.7065501809120178,0.9185820817947388,True,496,50,153,135.00101694431785
COMMON_B2,common,V52_CPLUS_E4_C7_1T,B2,displacement,X,0.016161419451236725,0.03435448184609413,0.07931264489889145,True,496,503,503,0.0
R4_LHS_03,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,0.0326689537614584,0.17120564728975296,0.6821842193603516,True,496,207,207,0.0
R4_LHS_03,physics,V52_CPLUS_E4_C7_1T,S10,velocity,Y,0.24179169535636902,0.5920954644680023,1.23577082157135,True,496,266,265,135.00458240048846
COMMON_B2,common,V52_CPLUS_E4_C7_1T,B2,displacement,Y,0.026379399932920933,0.05985944904386997,0.22754399478435516,True,496,207,207,0.0
R4_LHS_03,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.024488582275807858,0.03859962150454521,0.8471758961677551,True,508,1,1,0.0
R4_LHS_03,physics,V52_CPLUS_E4_C7_1T,S10,velocity,Z,0.11050326377153397,0.2120068728923798,1.684735894203186,True,508,265,265,0.0
COMMON_B2,common,V52_CPLUS_E4_C7_1T,B2,displacement,Z,0.026158176362514496,0.028359585627913474,0.07380934804677963,True,508,1,1,0.0
R4_LHS_03,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,X,0.023456727154552937,0.053516317158937454,0.1213403195142746,True,496,503,503,0.0
R4_LHS_03,physics,V52_C_E4_C7_1T,S10,velocity,X,0.7054905891418457,0.7923597395420074,0.9250436425209045,True,496,153,50,135.00101694431785
COMMON_B2,common,V52_C_E4_C7_1T,B2,displacement,X,0.019869270734488964,0.03513512574136257,0.07359018921852112,True,496,503,503,0.0
R4_LHS_03,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,Y,0.04310494847595692,0.219660185277462,1.4140630960464478,True,496,144,207,3.7896906786502123
R4_LHS_03,physics,V52_C_E4_C7_1T,S10,velocity,Y,0.2695844769477844,0.5910931527614594,1.1346516609191895,True,496,265,266,135.00458240048846
COMMON_B2,common,V52_C_E4_C7_1T,B2,displacement,Y,0.028919586911797523,0.08177100494503975,0.2681346535682678,True,496,207,207,0.0
R4_LHS_03,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.02363330963999033,0.03934288136661054,0.2969280183315277,True,508,1,1,0.0
R4_LHS_03,physics,V52_C_E4_C7_1T,S10,velocity,Z,0.12841369211673737,0.22745081186294558,1.3224269151687622,True,508,265,265,0.0
COMMON_B2,common,V52_C_E4_C7_1T,B2,displacement,Z,0.028168789111077785,0.030308691412210466,0.07189618796110153,True,508,1,1,0.0
R4_LHS_03,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,X,0.021658262237906456,0.04607248120009899,0.09905807673931122,True,496,433,433,0.0
R4_LHS_03,physics,V40_A_E5_C9_1T,S10,velocity,X,0.6080377697944641,0.7033125460147858,0.80708247423172,True,496,153,153,0.0
COMMON_B2,common,V40_A_E5_C9_1T,B2,displacement,X,0.01999470964074135,0.03580106049776077,0.06405388563871384,True,496,433,433,0.0
R4_LHS_03,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,Y,0.05310229770839214,0.20241773128509521,0.6016271710395813,True,496,207,207,0.0
R4_LHS_03,physics,V40_A_E5_C9_1T,S10,velocity,Y,0.32956212759017944,0.7098101377487183,1.5280474424362183,True,496,265,265,0.0
COMMON_B2,common,V40_A_E5_C9_1T,B2,displacement,Y,0.04413868673145771,0.12032253295183182,0.3056657314300537,True,496,207,207,0.0
R4_LHS_03,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,Z,0.03355146013200283,0.03949754685163498,0.25514453649520874,True,508,1,1,0.0
R4_LHS_03,physics,V40_A_E5_C9_1T,S10,velocity,Z,0.12627241760492325,0.2001148357987404,2.1556930541992188,True,508,265,265,0.0
COMMON_B2,common,V40_A_E5_C9_1T,B2,displacement,Z,0.03551100753247738,0.036889384314417836,0.063841313123703,True,508,1,1,0.0
R4_LHS_03,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,X,0.021832406520843506,0.046953290700912476,0.11427568644285202,True,496,433,433,0.0
R4_LHS_03,physics,V40_B_E5_C9_1T,S10,velocity,X,0.5506361424922943,0.6673770844936371,0.8127492666244507,True,496,153,153,0.0
COMMON_B2,common,V40_B_E5_C9_1T,B2,displacement,X,0.020975032821297646,0.038164008408784866,0.07070639729499817,True,496,433,433,0.0
R4_LHS_03,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,Y,0.04917733930051327,0.1758420243859291,0.5400805473327637,True,496,207,207,0.0
