trial_id,variant,case_id,model,quantity,axis,log_psd_l2_distance,target_dominant_frequency_hz,predicted_dominant_frequency_hz,dominant_frequency_abs_error_hz,coherence_at_target_dominant_frequency,phase_at_target_dominant_frequency_rad,coherence_defined,phase_defined,coherence_valid_node_count
R6_LHS_04,physics,V52_C_E2_C5_2T,S10,velocity,X,1.2344162345198257,0.16652789342214733,0.16652789342214733,0.0,0.8743957877159119,0.0022320470307022333,True,True,496
R6_LHS_04,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Y,4.717252343591266,0.06661115736885893,0.06661115736885893,0.0,0.9924367070198059,0.0,True,True,496
R6_LHS_04,physics,V52_C_E2_C5_2T,S10,velocity,Y,1.1713940036244974,0.13322231473771787,0.13322231473771787,0.0,0.9700608849525452,0.0065117948688566685,True,True,496
R6_LHS_04,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Z,5.5142198841858665,0.09991673605328841,0.09991673605328841,0.0,0.9989250898361206,-0.0021040947176516056,True,True,508
R6_LHS_04,physics,V52_C_E2_C5_2T,S10,velocity,Z,1.6225875531123615,0.13322231473771787,0.13322231473771787,0.0,0.9954200983047485,0.011389489285647869,True,True,508
R6_LHS_04,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,X,2.742293180611075,0.03330557868442947,0.03330557868442947,0.0,0.9616156816482544,0.0,True,True,496
R6_LHS_04,physics,V40_A_E3_C6_1T,S10,velocity,X,1.5583988562377733,0.09991673605328841,0.09991673605328841,0.0,0.8629674315452576,0.04561063274741173,True,True,496
R6_LHS_04,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.8173638974783055,0.06661115736885893,0.06661115736885893,0.0,0.968698263168335,0.0,True,True,496
R6_LHS_04,physics,V40_A_E3_C6_1T,S10,velocity,Y,1.533368404328237,0.06661115736885893,0.06661115736885893,0.0,0.942879855632782,0.0,True,True,496
R6_LHS_04,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.5402187435002466,0.06661115736885893,0.06661115736885893,0.0,0.9919627904891968,0.0,True,True,508
R6_LHS_04,physics,V40_A_E3_C6_1T,S10,velocity,Z,2.301754408355116,0.06661115736885893,0.06661115736885893,0.0,0.9892416596412659,0.0,True,True,508
R6_LHS_04,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,X,2.991465626779898,0.03330557868442947,0.03330557868442947,0.0,0.978336751461029,0.0,True,True,496
R6_LHS_04,physics,V40_B_E3_C6_1T,S10,velocity,X,1.545136795471928,0.09991673605328841,0.09991673605328841,0.0,0.8743452429771423,0.017883479595184326,True,True,496
R6_LHS_04,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.9430979679380452,0.06661115736885893,0.06661115736885893,0.0,0.9779300093650818,0.0,True,True,496
R6_LHS_04,physics,V40_B_E3_C6_1T,S10,velocity,Y,1.6001597525916968,0.09991673605328841,0.06661115736885893,0.033305578684429474,0.9571800231933594,0.03260224312543869,True,True,496
R6_LHS_04,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.636650475426115,0.06661115736885893,0.06661115736885893,0.0,0.970794677734375,0.0,True,True,508
R6_LHS_04,physics,V40_B_E3_C6_1T,S10,velocity,Z,2.357746334842026,0.06661115736885893,0.06661115736885893,0.0,0.9930601119995117,0.0,True,True,508
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,3.8511341916105537,0.03330557868442947,0.03330557868442947,0.0,0.9778544902801514,0.0,True,True,496
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10,velocity,X,1.306703154968684,0.09991673605328841,0.09991673605328841,0.0,0.8851548433303833,-0.025890564545989037,True,True,496
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,1.2809891829516982,0.06661115736885893,0.06661115736885893,0.0,0.9800965785980225,0.0,True,True,496
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Y,1.2924353121454015,0.09991673605328841,0.09991673605328841,0.0,0.9731336236000061,-0.0039419690147042274,True,True,496
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.8617774732449303,0.06661115736885893,0.06661115736885893,0.0,0.988474428653717,0.0,True,True,508
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Z,2.2385466527801214,0.06661115736885893,0.06661115736885893,0.0,0.9951652884483337,0.0,True,True,508
R6_LHS_04,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,X,3.224595240085679,0.03330557868442947,0.03330557868442947,0.0,0.9894565343856812,0.0,True,True,496
R6_LHS_04,physics,V40_C_E3_C6_1T,S10,velocity,X,1.3945291660012227,0.09991673605328841,0.09991673605328841,0.0,0.8872482776641846,-0.014974022284150124,True,True,496
R6_LHS_04,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.9988198128303054,0.06661115736885893,0.06661115736885893,0.0,0.9921914339065552,0.0,True,True,496
R6_LHS_04,physics,V40_C_E3_C6_1T,S10,velocity,Y,1.5292432302137824,0.09991673605328841,0.09991673605328841,0.0,0.9707505106925964,-0.0008269387762993574,True,True,496
R6_LHS_04,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.6270924708961009,0.06661115736885893,0.06661115736885893,0.0,0.9950093030929565,0.0,True,True,508
R6_LHS_04,physics,V40_C_E3_C6_1T,S10,velocity,Z,2.351524932595315,0.06661115736885893,0.06661115736885893,0.0,0.994828462600708,0.0,True,True,508
R6_LHS_04,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,X,2.7007217630112867,0.03330557868442947,0.03330557868442947,0.0,0.9888896942138672,0.0,True,True,496
R6_LHS_04,physics,V52_A_E3_C6_1T,S10,velocity,X,1.8422163503715707,0.09991673605328841,0.09991673605328841,0.0,0.9220764636993408,0.010432180017232895,True,True,496
R6_LHS_04,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.72518284668079,0.06661115736885893,0.06661115736885893,0.0,0.9925580620765686,0.0,True,True,496
R6_LHS_04,physics,V52_A_E3_C6_1T,S10,velocity,Y,2.233698539932344,0.09991673605328841,0.09991673605328841,0.0,0.9800521731376648,0.00971297174692154,True,True,496
R6_LHS_04,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.5309206736075163,0.06661115736885893,0.06661115736885893,0.0,0.9985309839248657,0.0,True,True,508
R6_LHS_04,physics,V52_A_E3_C6_1T,S10,velocity,Z,2.6556455109694297,0.09991673605328841,0.09991673605328841,0.0,0.9973086714744568,0.02694036439061165,True,True,508
R6_LHS_04,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,X,3.3498552400103496,0.03330557868442947,0.03330557868442947,0.0,0.9716731905937195,0.0,True,True,496
R6_LHS_04,physics,V52_B_E3_C6_1T,S10,velocity,X,1.3406085371654939,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.9199619889259338,0.01891729049384594,True,True,496
R6_LHS_04,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.9973313140450415,0.06661115736885893,0.06661115736885893,0.0,0.9772811532020569,0.0,True,True,496
R6_LHS_04,physics,V52_B_E3_C6_1T,S10,velocity,Y,1.1658760022346095,0.09991673605328841,0.09991673605328841,0.0,0.9803028106689453,0.009339992888271809,True,True,496
R6_LHS_04,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.6998587999492916,0.06661115736885893,0.06661115736885893,0.0,0.9867548942565918,0.0,True,True,508
R6_LHS_04,physics,V52_B_E3_C6_1T,S10,velocity,Z,1.8472110920178044,0.09991673605328841,0.09991673605328841,0.0,0.9955769777297974,0.014615279622375965,True,True,508
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,4.073608609571343,0.03330557868442947,0.03330557868442947,0.0,0.9852396249771118,0.0,True,True,496
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10,velocity,X,1.2002843463289814,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.9339205026626587,-0.02423897199332714,True,True,496
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,1.3016068614888634,0.06661115736885893,0.06661115736885893,0.0,0.9858565926551819,0.0,True,True,496
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Y,1.2380380166212532,0.13322231473771787,0.13322231473771787,0.0,0.9816527962684631,-0.008155428804457188,True,True,496
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.8054500569702088,0.06661115736885893,0.06661115736885893,0.0,0.9857568144798279,0.0,True,True,508
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Z,1.7973312110948494,0.09991673605328841,0.09991673605328841,0.0,0.9952287077903748,-0.01222382765263319,True,True,508
R6_LHS_04,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,3.7326172954471386,0.03330557868442947,0.03330557868442947,0.0,0.9813562035560608,0.0,True,True,496
R6_LHS_04,physics,V52_C_E3_C6_1T,S10,velocity,X,1.2161242945502138,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.9283548593521118,-0.02395196631550789,True,True,496
R6_LHS_04,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,1.023704615872479,0.06661115736885893,0.06661115736885893,0.0,0.9823681116104126,0.0,True,True,496
R6_LHS_04,physics,V52_C_E3_C6_1T,S10,velocity,Y,1.3185847422479147,0.09991673605328841,0.09991673605328841,0.0,0.983549177646637,-0.008565053343772888,True,True,496
R6_LHS_04,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.6355029901439108,0.06661115736885893,0.06661115736885893,0.0,0.9831636548042297,0.0,True,True,508
R6_LHS_04,physics,V52_C_E3_C6_1T,S10,velocity,Z,1.916019698570466,0.09991673605328841,0.09991673605328841,0.0,0.9962618350982666,-0.01505833026021719,True,True,508
R6_LHS_04,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,1.7284954056858695,1.1990008326394608,1.1990008326394608,0.0,0.9999603629112244,-0.00013583098188973963,True,True,496
R6_LHS_04,physics,V40_A_E4_C7_1T,S10,velocity,X,2.3293753443106557,0.09991673605328841,0.09991673605328841,0.0,0.8441077470779419,-0.003658057190477848,True,True,496
R6_LHS_04,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.7399323920143611,0.06661115736885893,0.06661115736885893,0.0,0.9578682780265808,0.0,True,True,496
R6_LHS_04,physics,V40_A_E4_C7_1T,S10,velocity,Y,1.4718963431110437,0.06661115736885893,0.06661115736885893,0.0,0.9453175663948059,0.0,True,True,496
R6_LHS_04,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.45316013021114127,0.06661115736885893,0.06661115736885893,0.0,0.9534637331962585,0.0,True,True,508
R6_LHS_04,physics,V40_A_E4_C7_1T,S10,velocity,Z,2.1648410644857115,0.06661115736885893,0.06661115736885893,0.0,0.9946963787078857,0.0,True,True,508
R6_LHS_04,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,1.8981622286239792,1.1990008326394608,1.1990008326394608,0.0,0.999931812286377,-0.00019258531392551959,True,True,496
R6_LHS_04,physics,V40_B_E4_C7_1T,S10,velocity,X,2.413564459213738,1.9650291423813386,0.09991673605328841,1.8651124063280502,0.538065493106842,1.1621170043945312,True,True,496
R6_LHS_04,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,1.1032796028352239,0.06661115736885893,0.06661115736885893,0.0,0.9931482672691345,0.0,True,True,496
R6_LHS_04,physics,V40_B_E4_C7_1T,S10,velocity,Y,1.1958554163319792,0.09991673605328841,0.06661115736885893,0.033305578684429474,0.9596183896064758,0.03777788579463959,True,True,496
R6_LHS_04,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.7121685871637929,0.06661115736885893,0.06661115736885893,0.0,0.9972293972969055,0.0,True,True,508
R6_LHS_04,physics,V40_B_E4_C7_1T,S10,velocity,Z,2.1606220629318273,0.06661115736885893,0.06661115736885893,0.0,0.9924906492233276,0.0,True,True,508
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,2.244753067952455,1.1990008326394608,1.1990008326394608,0.0,0.9998676776885986,4.723588426713832e-05,True,True,496
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10,velocity,X,1.7726820418335165,0.09991673605328841,0.09991673605328841,0.0,0.8806620836257935,-0.01790323294699192,True,True,496
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,1.3060529405739358,0.06661115736885893,0.06661115736885893,0.0,0.9906795620918274,0.0,True,True,496
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Y,1.1550615469567214,0.09991673605328841,0.09991673605328841,0.0,0.9639075994491577,0.00012504711048677564,True,True,496
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.8239382180567065,0.06661115736885893,0.06661115736885893,0.0,0.9980176687240601,0.0,True,True,508
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Z,2.190909111797592,0.06661115736885893,0.06661115736885893,0.0,0.9943893551826477,0.0,True,True,508
R6_LHS_04,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,X,2.1459322530649567,1.1990008326394608,1.1990008326394608,0.0,0.9999150633811951,-3.602779906941578e-05,True,True,496
R6_LHS_04,physics,V40_C_E4_C7_1T,S10,velocity,X,1.8468420607054101,0.09991673605328841,0.09991673605328841,0.0,0.8858968615531921,0.028107136487960815,True,True,496
R6_LHS_04,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,Y,1.118496852391056,0.06661115736885893,0.06661115736885893,0.0,0.9756859540939331,0.0,True,True,496
R6_LHS_04,physics,V40_C_E4_C7_1T,S10,velocity,Y,1.1351920798417043,0.09991673605328841,0.09991673605328841,0.0,0.9698439836502075,0.029416870325803757,True,True,496
R6_LHS_04,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.7710600344029396,0.06661115736885893,0.06661115736885893,0.0,0.9833584427833557,0.0,True,True,508
R6_LHS_04,physics,V40_C_E4_C7_1T,S10,velocity,Z,1.8257983576879993,0.06661115736885893,0.06661115736885893,0.0,0.9878475666046143,0.0,True,True,508
R6_LHS_04,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,X,1.740777819023614,1.1990008326394608,1.1990008326394608,0.0,0.9999781250953674,8.463720587315038e-05,True,True,496
R6_LHS_04,physics,V52_A_E4_C7_1T,S10,velocity,X,2.0359343335207143,1.998334721065768,0.13322231473771787,1.8651124063280502,0.7013412117958069,0.5476950407028198,True,True,496
R6_LHS_04,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,Y,1.0484722110324676,0.06661115736885893,0.06661115736885893,0.0,0.9796578884124756,0.0,True,True,496
R6_LHS_04,physics,V52_A_E4_C7_1T,S10,velocity,Y,1.2798390250852636,0.09991673605328841,0.09991673605328841,0.0,0.9789453148841858,0.023663906380534172,True,True,496
R6_LHS_04,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.6755439350594138,0.06661115736885893,0.06661115736885893,0.0,0.9929289817810059,0.0,True,True,508
R6_LHS_04,physics,V52_A_E4_C7_1T,S10,velocity,Z,1.9012885747009785,0.09991673605328841,0.09991673605328841,0.0,0.9945615530014038,0.0003258498618379235,True,True,508
R6_LHS_04,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,X,2.0941895590100894,1.1990008326394608,1.1990008326394608,0.0,0.9999673962593079,0.0007535277400165796,True,True,496
R6_LHS_04,physics,V52_B_E4_C7_1T,S10,velocity,X,1.9553938860198228,1.9650291423813386,0.13322231473771787,1.8318068276436208,0.6364919543266296,0.456424742937088,True,True,496
R6_LHS_04,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,Y,1.0201959822393782,0.06661115736885893,0.06661115736885893,0.0,0.9730298519134521,0.0,True,True,496
R6_LHS_04,physics,V52_B_E4_C7_1T,S10,velocity,Y,1.2238186207980843,0.09991673605328841,0.09991673605328841,0.0,0.9750996828079224,-0.01910191774368286,True,True,496
R6_LHS_04,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.7069905478819325,0.06661115736885893,0.06661115736885893,0.0,0.9867062568664551,0.0,True,True,508
R6_LHS_04,physics,V52_B_E4_C7_1T,S10,velocity,Z,1.8823111221383426,0.09991673605328841,0.09991673605328841,0.0,0.9954457879066467,-0.0194753035902977,True,True,508
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,2.6958404348618,1.1990008326394608,1.1990008326394608,0.0,0.9999143481254578,-0.0003065357741434127,True,True,496
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10,velocity,X,1.3674827817670905,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.9223282933235168,-0.008012626320123672,True,True,496
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,1.7941572946801945,0.06661115736885893,0.06661115736885893,0.0,0.987691342830658,0.0,True,True,496
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10,velocity,Y,1.0054892618248614,0.13322231473771787,0.09991673605328841,0.03330557868442946,0.9804486632347107,0.015416028909385204,True,True,496
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,1.0740486751932645,0.06661115736885893,0.06661115736885893,0.0,0.9953222870826721,0.0,True,True,508
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10,velocity,Z,1.5380159570017846,0.09991673605328841,0.09991673605328841,0.0,0.9955759644508362,0.006706257350742817,True,True,508
R6_LHS_04,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,X,2.4077814654813667,1.1990008326394608,1.1990008326394608,0.0,0.999961256980896,0.0005586626357398927,True,True,496
R6_LHS_04,physics,V52_C_E4_C7_1T,S10,velocity,X,1.529970858310832,1.998334721065768,0.13322231473771787,1.8651124063280502,0.5336540937423706,-0.4076331555843353,True,True,496
R6_LHS_04,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,Y,1.1972541228341966,0.06661115736885893,0.06661115736885893,0.0,0.9738954305648804,0.0,True,True,496
R6_LHS_04,physics,V52_C_E4_C7_1T,S10,velocity,Y,1.1919699043755971,0.09991673605328841,0.09991673605328841,0.0,0.977241575717926,-0.022762896493077278,True,True,496
R6_LHS_04,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.8049878193765356,0.06661115736885893,0.06661115736885893,0.0,0.9872722625732422,0.0,True,True,508
R6_LHS_04,physics,V52_C_E4_C7_1T,S10,velocity,Z,1.828013444778524,0.09991673605328841,0.09991673605328841,0.0,0.996223509311676,-0.015483818016946316,True,True,508
R6_LHS_04,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,X,1.7945183449319424,1.1990008326394608,1.1990008326394608,0.0,0.9999552369117737,0.0006705551058985293,True,True,496
R6_LHS_04,physics,V40_A_E5_C9_1T,S10,velocity,X,2.32156049460638,1.931723563696909,0.09991673605328841,1.8318068276436206,0.6579196453094482,-0.4992806315422058,True,True,496
R6_LHS_04,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,Y,0.8127706393859703,0.06661115736885893,0.06661115736885893,0.0,0.9000632166862488,0.0,True,True,496
R6_LHS_04,physics,V40_A_E5_C9_1T,S10,velocity,Y,1.2158760298051663,0.06661115736885893,0.06661115736885893,0.0,0.9392287731170654,0.0,True,True,496
R6_LHS_04,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,Z,0.4767042026296552,0.06661115736885893,0.06661115736885893,0.0,0.8638795018196106,0.0,True,True,508
R6_LHS_04,physics,V40_A_E5_C9_1T,S10,velocity,Z,2.0866139190947486,0.06661115736885893,0.06661115736885893,0.0,0.9910528659820557,0.0,True,True,508
R6_LHS_04,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,X,1.8902551785498845,1.1990008326394608,1.1990008326394608,0.0,0.9999411702156067,0.000777987006586045,True,True,496
R6_LHS_04,physics,V40_B_E5_C9_1T,S10,velocity,X,2.1237290092150243,1.931723563696909,0.09991673605328841,1.8318068276436206,0.6413530111312866,-0.26923060417175293,True,True,496
R6_LHS_04,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,Y,0.8795819206761262,0.06661115736885893,0.06661115736885893,0.0,0.9361358284950256,0.0,True,True,496
R6_LHS_04,physics,V40_B_E5_C9_1T,S10,velocity,Y,1.1346887934115808,0.09991673605328841,0.09991673605328841,0.0,0.959728479385376,-0.00819175411015749,True,True,496
R6_LHS_04,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,Z,0.5361798240890163,0.06661115736885893,0.06661115736885893,0.0,0.8975838422775269,0.0,True,True,508
R6_LHS_04,physics,V40_B_E5_C9_1T,S10,velocity,Z,2.0698995300197516,0.06661115736885893,0.06661115736885893,0.0,0.9921676516532898,0.0,True,True,508
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,X,2.7207391441173163,1.1990008326394608,1.1990008326394608,0.0,0.9998506307601929,3.270715183134598e-07,True,True,496
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10,velocity,X,1.4985882878427175,0.09991673605328841,0.09991673605328841,0.0,0.8906786441802979,0.010966685600578785,True,True,496
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Y,1.7685641430410284,0.06661115736885893,0.06661115736885893,0.0,0.9803861379623413,0.0,True,True,496
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10,velocity,Y,1.1303860698559387,0.09991673605328841,0.09991673605328841,0.0,0.9557468295097351,0.029187416657805443,True,True,496
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Z,1.0541678632082008,0.06661115736885893,0.06661115736885893,0.0,0.9872307777404785,0.0,True,True,508
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10,velocity,Z,2.024512252526232,0.06661115736885893,0.06661115736885893,0.0,0.9932648539543152,0.0,True,True,508
R6_LHS_04,physics,V40_C_E5_C9_1T,S10_HYBRID,displacement,X,2.4145934209320066,1.1990008326394608,1.1990008326394608,0.0,0.9999148845672607,0.00037133428850211203,True,True,496
R6_LHS_04,physics,V40_C_E5_C9_1T,S10,velocity,X,1.6945474813070178,0.09991673605328841,0.09991673605328841,0.0,0.8749693632125854,0.03315897658467293,True,True,496
R6_LHS_04,physics,V40_C_E5_C9_1T,S10_HYBRID,displacement,Y,1.194371129035397,0.06661115736885893,0.06661115736885893,0.0,0.983105480670929,0.0,True,True,496
R6_LHS_04,physics,V40_C_E5_C9_1T,S10,velocity,Y,1.0754800850732573,0.09991673605328841,0.09991673605328841,0.0,0.9685412049293518,0.02785484492778778,True,True,496
R6_LHS_04,physics,V40_C_E5_C9_1T,S10_HYBRID,displacement,Z,0.8154709941640099,0.06661115736885893,0.06661115736885893,0.0,0.9901772737503052,0.0,True,True,508
R6_LHS_04,physics,V40_C_E5_C9_1T,S10,velocity,Z,2.02831242105901,0.06661115736885893,0.06661115736885893,0.0,0.9865824580192566,0.0,True,True,508
R6_LHS_04,physics,V52_A_E5_C9_1T,S10_HYBRID,displacement,X,1.8841738391151264,1.1990008326394608,1.1990008326394608,0.0,0.999979555606842,0.00048198812874034047,True,True,496
R6_LHS_04,physics,V52_A_E5_C9_1T,S10,velocity,X,2.0887117021312154,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.881077229976654,0.029860297217965126,True,True,496
R6_LHS_04,physics,V52_A_E5_C9_1T,S10_HYBRID,displacement,Y,1.0105418772170773,0.06661115736885893,0.06661115736885893,0.0,0.9775084257125854,0.0,True,True,496
R6_LHS_04,physics,V52_A_E5_C9_1T,S10,velocity,Y,1.0391201191490682,0.09991673605328841,0.09991673605328841,0.0,0.9783703088760376,0.013015965931117535,True,True,496
R6_LHS_04,physics,V52_A_E5_C9_1T,S10_HYBRID,displacement,Z,0.7086896760301309,0.06661115736885893,0.06661115736885893,0.0,0.9917746186256409,0.0,True,True,508
R6_LHS_04,physics,V52_A_E5_C9_1T,S10,velocity,Z,1.810506368113251,0.09991673605328841,0.09991673605328841,0.0,0.9944246411323547,0.0017804342787712812,True,True,508
R6_LHS_04,physics,V52_B_E5_C9_1T,S10_HYBRID,displacement,X,1.9508073594977344,1.1990008326394608,1.1990008326394608,0.0,0.9999707341194153,-0.00048131737275980413,True,True,496
R6_LHS_04,physics,V52_B_E5_C9_1T,S10,velocity,X,1.642199904321325,0.09991673605328841,0.09991673605328841,0.0,0.9218531847000122,-0.010728945955634117,True,True,496
R6_LHS_04,physics,V52_B_E5_C9_1T,S10_HYBRID,displacement,Y,0.9374895474812975,0.06661115736885893,0.06661115736885893,0.0,0.9890601634979248,0.0,True,True,496
R6_LHS_04,physics,V52_B_E5_C9_1T,S10,velocity,Y,1.0283614436077995,0.09991673605328841,0.09991673605328841,0.0,0.9750247001647949,0.0024942411109805107,True,True,496
R6_LHS_04,physics,V52_B_E5_C9_1T,S10_HYBRID,displacement,Z,0.6583524024944709,0.06661115736885893,0.06661115736885893,0.0,0.9959303140640259,0.0,True,True,508
R6_LHS_04,physics,V52_B_E5_C9_1T,S10,velocity,Z,1.531691665070212,0.09991673605328841,0.09991673605328841,0.0,0.9966567754745483,0.009158629924058914,True,True,508
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,X,2.4942607371364036,1.1990008326394608,1.1990008326394608,0.0,0.9999398589134216,-0.00011896002251887694,True,True,496
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10,velocity,X,1.358319210742797,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.896158754825592,-0.0413961187005043,True,True,496
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Y,1.4983832436903952,0.06661115736885893,0.06661115736885893,0.0,0.9782974720001221,0.0,True,True,496
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10,velocity,Y,1.0772753741923764,0.13322231473771787,0.09991673605328841,0.03330557868442946,0.9783304929733276,-0.0068591381423175335,True,True,496
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Z,0.9345656350907438,0.06661115736885893,0.06661115736885893,0.0,0.99106365442276,0.0,True,True,508
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10,velocity,Z,1.5573997992394875,0.09991673605328841,0.09991673605328841,0.0,0.9953816533088684,-0.012300502508878708,True,True,508
R6_LHS_04,physics,V52_C_E5_C9_1T,S10_HYBRID,displacement,X,2.527704969054799,1.1990008326394608,1.1990008326394608,0.0,0.9999510645866394,3.1585364922648296e-05,True,True,496
R6_LHS_04,physics,V52_C_E5_C9_1T,S10,velocity,X,1.58611324230368,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.9264008402824402,0.005516932811588049,True,True,496
R6_LHS_04,physics,V52_C_E5_C9_1T,S10_HYBRID,displacement,Y,1.4825283553880493,0.06661115736885893,0.06661115736885893,0.0,0.9806948304176331,0.0,True,True,496
R6_LHS_04,physics,V52_C_E5_C9_1T,S10,velocity,Y,1.0115154591967956,0.09991673605328841,0.09991673605328841,0.0,0.973107099533081,0.005317764822393656,True,True,496
R6_LHS_04,physics,V52_C_E5_C9_1T,S10_HYBRID,displacement,Z,0.9204082218428723,0.06661115736885893,0.06661115736885893,0.0,0.985711932182312,0.0,True,True,508
R6_LHS_04,physics,V52_C_E5_C9_1T,S10,velocity,Z,1.630950655024664,0.09991673605328841,0.09991673605328841,0.0,0.9958863854408264,-0.006994412746280432,True,True,508
