trial_id,variant,case_id,model,quantity,axis,band_low_hz,band_high_hz,predicted_energy,target_energy,relative_energy_error
R6_LHS_04,control,V40_A_E7_C11_2T,S10_HYBRID,displacement,Z,2.0,5.0,6.111119928351391e-08,3.6907465336293163e-08,0.6557950736167154
R6_LHS_04,control,V40_A_E7_C11_2T,S10_HYBRID,displacement,Z,5.0,10.0,2.138433667352168e-08,5.2186417173021354e-09,3.0976824683371196
R6_LHS_04,control,V40_A_E7_C11_2T,S10_HYBRID,displacement,Z,10.0,20.0,1.0304665588303975e-08,3.481077972713859e-10,28.601938448596215
R6_LHS_04,control,V40_A_E7_C11_2T,S10,velocity,Z,0.0,0.5,1.6150342583339304e-05,1.6931737435516783e-05,0.04614971470904041
R6_LHS_04,control,V40_A_E7_C11_2T,S10,velocity,Z,0.5,1.0,1.5321875026755943e-07,1.5455410032734077e-07,0.008640017035802413
R6_LHS_04,control,V40_A_E7_C11_2T,S10,velocity,Z,1.0,2.0,1.3400992034223353e-06,1.9516201866824966e-06,0.31334016087406247
R6_LHS_04,control,V40_A_E7_C11_2T,S10,velocity,Z,2.0,5.0,2.7360982641180236e-07,1.2046965347021933e-07,1.271192939717719
R6_LHS_04,control,V40_A_E7_C11_2T,S10,velocity,Z,5.0,10.0,1.3093728708262978e-05,1.2373266567085554e-05,0.05822731913769194
R6_LHS_04,control,V40_A_E7_C11_2T,S10,velocity,Z,10.0,20.0,1.2836675918580858e-06,1.9500937494876986e-06,0.34174057416710707
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,0.0,0.5,5.673678390386032e-07,5.517095356604842e-07,0.028381426033127145
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,0.5,1.0,1.7971781376430088e-08,1.9210870629503e-08,0.06449938042734962
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,1.0,2.0,5.2752334575582557e-05,5.270650789076543e-05,0.0008694691917761813
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,2.0,5.0,4.014935521354604e-06,4.032792851222121e-06,0.004428030530282539
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,5.0,10.0,5.795426977155605e-10,4.008450022117547e-10,0.4458024785585453
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,10.0,20.0,2.415312156928835e-10,9.350603603419904e-11,1.5830548051950948
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,X,0.0,0.5,2.6419291674325063e-07,2.3420079380133865e-07,0.1280615767995768
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,X,0.5,1.0,3.4514864238938834e-08,4.1901224871147874e-08,0.17628030337831727
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,X,1.0,2.0,2.0609203330497914e-07,2.0065087629718367e-07,0.02711753423761072
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,X,2.0,5.0,3.9285286299458135e-07,6.586269761494942e-07,0.4035275243487564
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,X,5.0,10.0,5.045239731738726e-07,5.931528431972734e-07,0.14941995311977993
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,X,10.0,20.0,5.279302827076082e-08,9.785650525994718e-08,0.46050568502808475
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.00020853864001667234,0.00020078324707066545,0.03862569740829717
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,0.5,1.0,9.926862616586168e-08,1.7687191032725366e-07,0.4387541470989264
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,1.0,2.0,4.259024048414618e-07,4.377919018553565e-07,0.027157873326361565
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,2.0,5.0,1.7422724738362195e-07,1.4029507589801518e-07,0.24186288270212072
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,5.0,10.0,2.9083501860863358e-08,6.743056783679676e-09,3.3131035068923937
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,10.0,20.0,1.7555683872119658e-08,1.2452286652428813e-09,13.098361499488474
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Y,0.0,0.5,4.897082872381664e-05,4.570020885161855e-05,0.07156684738175456
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Y,0.5,1.0,2.1922031878636824e-06,2.961135560152321e-06,0.25967482969576866
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Y,1.0,2.0,3.732854320158796e-06,4.624797816953495e-06,0.1928610789265272
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Y,2.0,5.0,9.90558078844073e-07,9.133953812304061e-07,0.08447896628262291
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Y,5.0,10.0,1.3629981185668207e-05,1.3312504870826002e-05,0.0238479773658484
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Y,10.0,20.0,7.756213382429891e-06,8.83012995190495e-06,0.12161956566034224
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,0.0,0.5,0.00010416351698505587,0.00010217000048133508,0.019511759756573224
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,0.5,1.0,2.374260252552506e-08,1.6269964677950458e-08,0.459290354680471
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,1.0,2.0,2.440053332556861e-07,2.394849561698083e-07,0.018875411458716396
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,2.0,5.0,6.233446676582678e-08,3.7392927611261415e-08,0.6670122065289656
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,5.0,10.0,2.3355537910731137e-08,7.970675355399913e-09,1.930183060950839
R6_LHS_04,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,10.0,20.0,1.716401600874502e-08,4.428797208060783e-10,37.755479653719675
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Z,0.0,0.5,2.7439850797829994e-05,2.6441246843768106e-05,0.03776690108307988
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Z,0.5,1.0,2.4427120074653637e-07,2.3555898292916075e-07,0.03698529221445838
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Z,1.0,2.0,2.0452364163957167e-06,2.953901644659611e-06,0.30761526197281464
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Z,2.0,5.0,3.50182048975728e-07,1.4503036139413918e-07,1.414543035054998
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Z,5.0,10.0,1.7663567933844495e-05,1.9610279076875257e-05,0.09926993570052525
R6_LHS_04,control,V40_B_E7_C11_2T,S10,velocity,Z,10.0,20.0,2.0394168469713323e-06,3.118032968634263e-06,0.34592838899178735
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,0.0,0.5,1.1460236161810978e-06,1.26856605752845e-06,0.09659918032656638
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,0.5,1.0,1.7878638926437106e-08,1.8278872178472833e-08,0.02189594894739102
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,1.0,2.0,5.266765181200752e-05,5.271690125978773e-05,0.0009342250132933028
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,2.0,5.0,4.022674448809114e-06,4.043483521659104e-06,0.005146323148969184
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,5.0,10.0,9.455235394251468e-10,6.555938039153219e-10,0.44223989576825373
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,10.0,20.0,4.881621793757514e-10,8.970984563552656e-11,4.441567488133445
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,X,0.0,0.5,6.376947238483148e-07,5.350854645039135e-07,0.19176237470687416
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,X,0.5,1.0,3.1757229718538e-08,3.2408600928260364e-08,0.020098714263051362
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,X,1.0,2.0,1.8982795395163674e-07,2.675301196155152e-07,0.2904426827736229
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,X,2.0,5.0,3.6081333679176986e-07,8.882746021459756e-07,0.5938042853864292
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,X,5.0,10.0,1.0914139328925988e-06,1.2137291707087286e-06,0.10077638468943337
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,X,10.0,20.0,1.192658560790945e-07,1.6868577192489803e-07,0.2929702682204056
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.0004443937311125621,0.0004695797690705568,0.05363527054805962
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,0.5,1.0,7.43461186776308e-08,1.1871286856671262e-07,0.3737315964540879
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,1.0,2.0,4.3450374045339386e-07,5.426438485382142e-07,0.19928376296189573
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,2.0,5.0,1.8652654966892523e-07,1.4400857208725925e-07,0.2952461576794402
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,5.0,10.0,6.520250931828298e-08,1.3258385761508074e-08,3.9178316645137743
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,10.0,20.0,3.460510626871882e-08,2.430006188232559e-09,13.240748207266298
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Y,0.0,0.5,0.00012236922178981283,0.0001069821220750582,0.14382870162137087
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Y,0.5,1.0,2.144715464971022e-06,2.396275194436044e-06,0.10497948234373221
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Y,1.0,2.0,8.817652601794313e-06,1.1444678915462195e-05,0.22954128578641647
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Y,2.0,5.0,1.9361527490307848e-06,1.8611976046506787e-06,0.04027253430415527
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Y,5.0,10.0,2.8275683125964734e-05,2.8770090125694028e-05,0.017184756723711076
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Y,10.0,20.0,1.8519180104955076e-05,2.0424764108782117e-05,0.09329772396282851
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,0.0,0.5,0.00022090067072720894,0.00023888149377344062,0.07527089169697261
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,0.5,1.0,3.906284027486403e-08,1.040433691648442e-08,2.754476675296208
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,1.0,2.0,2.649572205268029e-07,2.756341486296577e-07,0.03873586838182496
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,2.0,5.0,7.035660430237561e-08,3.82996114025883e-08,0.8370056960322291
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,5.0,10.0,4.714324755163461e-08,1.9410180396662284e-08,1.4287897684733122
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,10.0,20.0,2.749973212047447e-08,8.484670700899307e-10,31.411077683379887
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Z,0.0,0.5,6.943254532080665e-05,6.198299568270011e-05,0.12018698928722098
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Z,0.5,1.0,2.2074896639471563e-07,1.6948014659733254e-07,0.3025063455909827
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Z,1.0,2.0,3.928903272418471e-06,7.022493867783503e-06,0.44052592335569474
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Z,2.0,5.0,6.828360082714173e-07,3.332639953917099e-07,1.0489342314606458
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Z,5.0,10.0,4.6293878387257264e-05,4.914704897970806e-05,0.058053751988828894
R6_LHS_04,control,V40_CPLUS_E7_C11_2T,S10,velocity,Z,10.0,20.0,4.700102760694128e-06,7.677446298975652e-06,0.3878038897750115
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,0.0,0.5,7.131830235264793e-07,7.870557582224523e-07,0.0938595949832232
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,0.5,1.0,1.818410660275499e-08,2.0201835918791545e-08,0.09987851223757749
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,1.0,2.0,5.269299556987421e-05,5.2724404703390136e-05,0.0005957228667184151
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,2.0,5.0,4.024131881276914e-06,4.038206911767642e-06,0.0034854654053789744
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,5.0,10.0,6.783977036803294e-10,4.826774220621035e-10,0.40548878541297007
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,10.0,20.0,3.176540586015252e-10,9.286182628952674e-11,2.4207173312652293
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,X,0.0,0.5,3.946598582326367e-07,3.3482815599402754e-07,0.17869376026930178
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,X,0.5,1.0,4.668934589303113e-08,5.987020667370151e-08,0.22015726206704722
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,X,1.0,2.0,1.7501480484666336e-07,3.487487266685538e-07,0.4981636018617062
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,X,2.0,5.0,3.3420016814819677e-07,7.112434140801615e-07,0.5301184355001558
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,X,5.0,10.0,7.462160992517126e-07,8.967712002162967e-07,0.16788574491271688
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,X,10.0,20.0,7.327826496764939e-08,1.240350106479975e-07,0.409213055371859
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.0002716324225752152,0.0002891261355895066,0.06050547100705025
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,0.5,1.0,8.935201510131131e-08,2.546080275245476e-07,0.6490604951853036
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,1.0,2.0,4.183944332226374e-07,4.697512660732449e-07,0.10932771566516615
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,2.0,5.0,1.801038111062634e-07,1.4143894559029235e-07,0.2733678857305113
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,5.0,10.0,4.138061110349066e-08,9.004493369364626e-09,3.5955512882353933
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,10.0,20.0,2.1026440467557684e-08,1.6529879921131847e-09,11.720262075635178
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Y,0.0,0.5,7.559160032730188e-05,6.58032333299222e-05,0.1487520673688338
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Y,0.5,1.0,2.7917016091271038e-06,4.266016848359043e-06,0.34559526875732954
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Y,1.0,2.0,5.519793546918815e-06,6.706875948269937e-06,0.17699483492867263
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Y,2.0,5.0,1.3329509664861118e-06,1.2011532883175814e-06,0.10972594376620763
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Y,5.0,10.0,1.8815694946943784e-05,1.8857890297548963e-05,0.002237543539568876
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Y,10.0,20.0,1.116676262317722e-05,1.3156305605761487e-05,0.1512235305413546
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,0.0,0.5,0.00013598063899235028,0.00014708873919223585,0.07551971864663257
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,0.5,1.0,3.8418401678566616e-08,2.2603112857207252e-08,0.6996951668237361
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,1.0,2.0,2.469048572145777e-07,2.5266261833970654e-07,0.02278833791466331
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,2.0,5.0,6.584657572271108e-08,3.734571286226683e-08,0.7631629088339293
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,5.0,10.0,2.9630690936299718e-08,1.2835434386872286e-08,1.3085070628077176
R6_LHS_04,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,10.0,20.0,1.7970946861255013e-08,5.843829110252762e-10,29.75200612852575
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Z,0.0,0.5,4.301017925195041e-05,3.807050779036285e-05,0.12975060613291806
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Z,0.5,1.0,4.054291880254546e-07,3.3538262242701277e-07,0.20885567979505437
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Z,1.0,2.0,2.880853817244617e-06,4.365544933020856e-06,0.3400929640068707
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Z,2.0,5.0,5.329024533484088e-07,2.02639657844808e-07,1.6298033613762477
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Z,5.0,10.0,2.9338671508051614e-05,3.207159356899276e-05,0.08521316706829855
R6_LHS_04,control,V40_C_E7_C11_2T,S10,velocity,Z,10.0,20.0,2.7827008671638936e-06,4.729604156303093e-06,0.4116419101468739
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,X,0.0,0.5,3.072054856222448e-07,2.833566632881211e-07,0.08416538385714216
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,X,0.5,1.0,1.8418361272261227e-08,1.8791234265728994e-08,0.019842921874897994
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,X,1.0,2.0,5.2736918534634385e-05,5.2759456659776116e-05,0.0004271864527921507
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,X,2.0,5.0,4.015263552250603e-06,4.01951698449875e-06,0.001058194868823757
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,X,5.0,10.0,3.6980799303326053e-10,2.8427285192755476e-10,0.3008909944291968
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,X,10.0,20.0,2.950078638187898e-10,1.4101402952799247e-10,1.0920461943130861
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,X,0.0,0.5,1.8653835655522932e-07,1.8960023228182443e-07,0.01614911379456483
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,X,0.5,1.0,2.8371823177443877e-08,3.844671867020831e-08,0.26204825382331765
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,X,1.0,2.0,5.7697428576005904e-08,7.246364041702314e-08,0.20377408250591236
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,X,2.0,5.0,3.0101863433561944e-07,3.8517126107328155e-07,0.21848106347075433
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,X,5.0,10.0,1.0531025421300264e-07,1.5835253375007347e-07,0.3349632511771933
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,X,10.0,20.0,1.646188909916685e-07,2.2276506253108424e-07,0.26102015674608814
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.00010526575500306819,0.00010258085827845579,0.026173467152363336
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Y,0.5,1.0,7.552493889420341e-08,1.1954374695066312e-07,0.3682234259783299
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Y,1.0,2.0,4.0230662147744646e-07,4.1012321860554396e-07,0.01905914313916348
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Y,2.0,5.0,1.7556932368291498e-07,1.4184427884822998e-07,0.23776105112261878
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Y,5.0,10.0,1.8149436088538907e-08,2.8724445751936495e-09,5.318463459757213
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Y,10.0,20.0,2.092099163535851e-08,4.410713633017236e-09,3.7432214775292705
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Y,0.0,0.5,3.631187408338121e-05,3.7630218256838056e-05,0.035034188865414886
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Y,0.5,1.0,1.8570097049909064e-06,2.701706907707159e-06,0.3126531602323646
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Y,1.0,2.0,2.9401082064093875e-06,3.570018454542174e-06,0.17644453555452763
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Y,2.0,5.0,1.2596246319952644e-06,1.3468683152250138e-06,0.0647752139118174
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Y,5.0,10.0,3.886043216863857e-06,4.40696354380638e-06,0.11820391109761574
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Y,10.0,20.0,2.1383382765284232e-05,2.383210659606187e-05,0.10274894587716711
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,0.0,0.5,5.652513636698774e-05,5.1315663448132524e-05,0.10151818312006643
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,0.5,1.0,3.394620458169079e-08,1.5243950721945317e-08,1.2268639672799226
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,1.0,2.0,2.4110042195112276e-07,2.2629572821596097e-07,0.06542188777436053
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,2.0,5.0,6.6294205392188e-08,3.730617063626482e-08,0.7770305625457121
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,5.0,10.0,1.5322608019107192e-08,9.970013925368248e-10,14.368692695723837
R6_LHS_04,control,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,10.0,20.0,1.6123042767657137e-08,7.18347444277088e-10,21.44463023583613
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Z,0.0,0.5,2.2816584977750203e-05,2.2028441996730062e-05,0.035778425961179375
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Z,0.5,1.0,2.871885042738127e-07,2.835909723280498e-07,0.012685636345297239
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Z,1.0,2.0,1.2745094311115395e-06,1.2673409332947311e-06,0.0056563294283979845
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Z,2.0,5.0,3.1901776302880033e-07,2.1457694134251122e-07,0.48672900747326325
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Z,5.0,10.0,1.2223758449817853e-06,1.3230948610344774e-06,0.07612380564606211
R6_LHS_04,control,V52_A_E7_C11_2T,S10,velocity,Z,10.0,20.0,2.674587257723232e-06,4.009491921747998e-06,0.33293611511824533
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,0.0,0.5,3.976772295498225e-07,4.33058538268067e-07,0.0817009840280373
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,0.5,1.0,1.9011995974207903e-08,1.9813236177082596e-08,0.04043964326238965
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,1.0,2.0,5.272990209828766e-05,5.2763027133673234e-05,0.0006278077128071627
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,2.0,5.0,4.020504867076323e-06,4.020173989530936e-06,8.230428490117058e-05
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,5.0,10.0,3.7605119019890745e-10,2.7684023139870155e-10,0.35836900691404067
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,10.0,20.0,3.646133195302712e-10,1.3638412301396088e-10,1.6734293660629969
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,X,0.0,0.5,2.6436331506725185e-07,2.9516211569800745e-07,0.10434537155258478
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,X,0.5,1.0,4.6074365002321155e-08,5.8129709464859035e-08,0.20738697257425068
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,X,1.0,2.0,6.672332580795516e-08,1.92925798582098e-07,0.6541503194578635
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,X,2.0,5.0,2.8428522133086345e-07,6.064980593977717e-07,0.5312677148330083
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,X,5.0,10.0,1.6217507728628623e-07,2.0207800596705856e-07,0.19746299697393613
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,X,10.0,20.0,2.5278624361662e-07,3.1340762949982157e-07,0.19342664369705811
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.00014997703978440814,0.00016027949100869195,0.06427803806617469
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,0.5,1.0,1.1514595906049541e-07,1.866906990476296e-07,0.3832260543889296
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,1.0,2.0,4.1665995841073457e-07,4.34207507850694e-07,0.04041281903857204
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,2.0,5.0,1.6984584417409583e-07,1.4401791865463164e-07,0.17933827790833412
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,5.0,10.0,1.830775454263897e-08,3.6234821972858854e-09,4.052530561996997
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,10.0,20.0,2.6931231079985707e-08,6.468887821213739e-09,3.1631933995931742
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,Y,0.0,0.5,5.483760321008864e-05,5.87817761441085e-05,0.06709856681346933
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,Y,0.5,1.0,2.968935527001065e-06,4.211174272405265e-06,0.2949863066803644
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,Y,1.0,2.0,4.812195870109801e-06,5.545800694639242e-06,0.13228113755306214
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,Y,2.0,5.0,2.0021521270427736e-06,2.071439111629934e-06,0.033448718911482364
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,Y,5.0,10.0,6.686909504406697e-06,6.724340528504327e-06,0.005566497404312041
R6_LHS_04,control,V52_B_E7_C11_2T,S10,velocity,Y,10.0,20.0,3.3536329762169874e-05,3.506007506279284e-05,0.04346098226811918
R6_LHS_04,control,V52_B_E7_C11_2T,S10_HYBRID,displacement,Z,0.0,0.5,7.406027419529209e-05,8.01350613041927e-05,0.07580685669960016
