trial_context,seed,case_id,axis,model,frequency_hz,target_psd,predicted_psd,coherence,phase_rad
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.6994171523730188,2.0360622077220114e-09,4.408386544696441e-09,0.15326555776754885,0.18911906721986793
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.7327227310574482,2.5678978943233233e-09,5.088402144082238e-09,0.15893594167512423,-0.5850794664727568
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.7660283097418777,2.361062012568027e-09,3.070400378391014e-09,0.16460632558269964,-1.3592780001653844
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.7993338884263073,4.391789598656715e-09,3.8307033101148136e-09,0.19294688805354648,-1.3844362654157891
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.8326394671107367,5.903808553142653e-09,4.407135989481503e-09,0.2403695432718947,-0.7791073982364216
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.8659450457951662,1.1232264895966182e-08,2.7967554938612693e-09,0.28779219849024307,-0.17377853105705232
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.8992506244795956,2.5711974771525092e-08,1.7237541394266032e-09,0.3352148537085913,0.43155033612231497
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.9325562031640251,5.999122265620827e-08,1.3533073550675567e-09,0.3826375089269396,1.0368792033016847
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.9658617818484545,1.5883695425600308e-07,1.1510337127873527e-09,0.3658071485883886,1.167475266123096
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,0.999167360532884,4.743144188523729e-07,7.941519108989326e-10,0.33777672131790104,1.2153197391940396
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.0324729392173135,1.575089072503033e-06,7.337764840187333e-10,0.30974629404741355,1.263164212264983
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.065778517901743,5.677009539795108e-06,6.222709014735983e-10,0.2817158667769261,1.3110086853359264
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.0990840965861723,2.3580960260005668e-05,3.820666838461051e-10,0.25510519374469043,1.3398867563641539
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.132389675270602,9.81790799414739e-05,1.6399911983988602e-10,0.2359395734252381,1.2693068654610649
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.1656952539550314,0.0003236116608604789,2.1770456271053007e-10,0.2167739531057859,1.1987269745579765
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.1990008326394608,0.0005583002348430455,2.8012392405685205e-10,0.19760833278633372,1.128147083654888
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.2323064113238902,0.00038594190846197307,3.2720917642059533e-10,0.17844271246688154,1.0575671927517996
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.2656119900083198,0.0001354331470793113,3.735561582285385e-10,0.16020306618535243,0.9845609352253156
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.2989175686927492,3.6838373489445075e-05,4.783582974177136e-10,0.14301285714680304,0.9088047955256514
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.3322231473771786,1.0142483006347902e-05,6.028765264787239e-10,0.12582264810825364,0.8330486558259872
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.3655287260616082,3.086993046963471e-06,5.800955271695329e-10,0.10863243906970413,0.7572925161263224
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.3988343047460376,1.0648153647707659e-06,1.157163920240123e-09,0.09144223003115473,0.6815363764266582
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.432139883430467,4.1625759195085266e-07,1.5515423390510819e-09,0.09416114027107093,0.43066052359208445
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.4654454621148965,1.7889692571770865e-07,8.483142521775733e-10,0.10258266256562282,0.12962475292489994
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.498751040799326,8.205586965459588e-08,4.760349892052318e-10,0.11100418486017477,-0.1714110177422865
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.5320566194837555,4.294790656445002e-08,6.963499776801996e-10,0.11942570715472667,-0.47244678840947096
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.565362198168185,2.540833321518221e-08,5.337417730011396e-10,0.12770784940945917,-0.7543853480154831
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.5986677768526145,1.6390409030009323e-08,3.898524558731964e-10,0.13450749487702204,-0.8331990263344948
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.631973355537044,1.0393970129030095e-08,2.3762206091682003e-10,0.14130714034458486,-0.9120127046535061
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.6652789342214733,7.94860710584544e-09,1.9962970165821048e-10,0.14810678581214767,-0.9908263829725175
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.6985845129059027,5.133185432271148e-09,1.603243648951036e-10,0.1549064312797105,-1.0696400612915287
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.7318900915903324,5.216580944988891e-09,1.541894667500543e-10,0.17032833703848657,-1.0013057890531907
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.7651956702747618,7.622080744340565e-09,1.6449816508945503e-10,0.19898242443229247,-0.7071504045733792
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.7985012489591912,5.478394626834415e-09,1.6337828312451563e-10,0.22763651182609837,-0.4129950200935679
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.8318068276436206,1.0948908446550831e-09,1.7507038874153835e-10,0.25629059921990427,-0.11883963561375666
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.8651124063280502,2.0837187530986512e-10,3.2063038335472527e-10,0.28494468661371036,0.1753157488660566
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.8984179850124796,5.904890354457848e-09,2.2118666898052197e-09,0.32683904209700765,0.24271507274598297
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.931723563696909,3.525505576362775e-08,1.583999154064486e-09,0.37432373299586785,0.21437294881707125
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.9650291423813386,3.8024214887855123e-08,1.580905739650973e-09,0.42180842389472833,0.18603082488815936
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,1.998334721065768,5.086929633080217e-08,1.3020440281508172e-09,0.4692931147935885,0.1576887009592477
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.0316402997501974,1.2810509097960221e-08,5.388124391103588e-10,0.5158029293934571,0.1308751168050534
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.064945878434627,2.3552533257031882e-09,1.1074965250434943e-10,0.4800981761116865,0.23296838698538053
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.0982514571190563,1.0478937717550707e-09,1.0951575063478103e-10,0.4443934228299164,0.33506165716570635
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.131557035803486,1.2808936133978932e-09,7.621779596345135e-11,0.4086886695481458,0.43715492734603345
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.1648626144879155,9.245112453371007e-10,1.1161157414951717e-10,0.3729839162663752,0.5392481975263606
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.1981681931723447,3.58826940383139e-10,6.930914175917735e-11,0.3460571198638135,0.5668540591626842
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.2314737718567743,2.3653715097715633e-10,7.522486800137784e-11,0.33775671976591326,0.43640127340075735
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.264779350541204,3.5164415823629724e-10,9.258363520281421e-11,0.32945631966801303,0.30594848763883054
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.298084929225633,4.679135967577963e-10,1.3163216350253748e-10,0.3211559195701129,0.1754957018769055
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.3313905079100627,4.569904454854168e-10,5.698017405131317e-11,0.3128555194722127,0.04504291611497868
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.364696086594492,3.0855096255777426e-10,1.1518218323569585e-10,0.29527110432109477,0.20941414364569297
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.3980016652789216,2.6265287167426266e-10,1.134722524276377e-10,0.27220854364168035,0.5477498510695822
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.431307243963351,1.5536313902053678e-10,1.1273562638969281e-10,0.24914598296226592,0.8860855584934715
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.4646128226477804,1.8433722603905522e-10,9.519472016217279e-11,0.22608342228285183,1.2244212659173563
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.49791840133221,5.261290847435873e-10,8.697326886464296e-11,0.2030208616034374,1.5627569733412454
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.5312239800166396,5.402067126958343e-10,1.0326665911275512e-10,0.22993254036232424,0.7249256475680386
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.564529558701069,8.470031898077934e-10,5.1449049881524545e-11,0.26017583508376385,-0.19131681375162235
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.5978351373854984,1.663136073304372e-09,1.6085455190051334e-10,0.2904191298052038,-1.1075592750712957
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.631140716069928,1.7508597904836165e-09,6.64802102257056e-11,0.3206624245266438,-2.023801736390969
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.6644462947543572,3.3328264592569212e-09,8.735685785854486e-11,0.34240193524825185,-2.7316735453847847
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.697751873438787,6.07047967449148e-09,8.723631539364618e-11,0.33809017117672613,-2.8012035147137295
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.7310574521232165,1.3962334399764131e-08,4.270427067520899e-11,0.33377840710520046,-2.8707334840426744
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.7643630308076457,3.069645515552111e-08,5.437957723009035e-11,0.3294666430336748,-2.9402634533716188
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.7976686094920753,7.780304400739624e-08,4.9018487185970017e-11,0.32515487896214906,-3.0097934227005636
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.8309741881765045,2.2308911695745337e-07,9.471833734009394e-11,0.34401257454008993,-3.052169498257792
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.864279766860934,6.829853305134748e-07,1.3125364684007934e-10,0.3814711039211235,-3.0727459689560384
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.8975853455453637,2.475250312272692e-06,1.4404824555391826e-10,0.4189296333021571,-3.0933224396542847
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.930890924229793,9.061555829248391e-06,2.3188556630415746e-10,0.45638816268319016,-3.113898910352531
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.9641965029142225,2.681023943296168e-05,1.6125233093244873e-10,0.4938466920642237,-3.1344753810507773
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,2.997502081598652,4.244058800395578e-05,2.0738867567704489e-10,0.47682522347725753,-3.082465656393274
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.0308076602830814,2.7152771508553997e-05,1.42332978736448e-10,0.45117570091346004,-3.0189603804350886
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.064113238967511,8.690010872669518e-06,1.8523307887541307e-10,0.4255261783496621,-2.9554551044769024
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.0974188176519406,2.13756311495672e-06,1.6217828469056172e-10,0.3998766557858643,-2.891949828518716
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.13072439633637,5.265115987640456e-07,6.763253845853967e-11,0.3706983311487967,-2.623692907361948
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.1640299750207994,1.4877952025926788e-07,1.3808133803028255e-10,0.3245175965223378,-1.368905332066618
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.197335553705229,4.534545894330222e-08,8.057750300327626e-11,0.278336861895879,-0.1141177567712881
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.230641132389658,1.5417242593684932e-08,4.4678934163489004e-11,0.23215612726942073,1.140669818524025
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.263946711074088,6.08822237069262e-09,7.946968777483576e-11,0.18597539264296187,2.3954573938193544
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.297252289758517,2.581419300540233e-09,6.862236473503813e-11,0.17240716143512003,3.0351589343430696
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.3305578684429467,1.2893655032542028e-09,5.863598495636779e-11,0.19410285668805877,3.00976744539831
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.3638634471273763,5.255957891137086e-10,6.009608782830966e-11,0.21579855194099754,2.98437595645355
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.3971690258118055,3.904429834999945e-10,6.717530698363561e-11,0.23749424719393597,2.958984467508791
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.430474604496235,2.0001340861330874e-10,6.735510066357975e-11,0.2591899424468747,2.933592978564031
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.4637801831806647,1.3935833043099422e-10,4.1713431320200556e-11,0.25473110905098567,2.3864084846471108
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.497085761865094,2.959264777668835e-10,6.331212637489259e-11,0.24328047096679647,1.6997347715792301
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.5303913405495235,3.1734140315542447e-10,6.431177812515898e-11,0.23182983288260714,1.0130610585113404
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.563696919233953,3.2389183002301536e-10,4.778553594486645e-11,0.22037919479841778,0.3263873454434507
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.5970024979183823,2.3888852007658556e-10,5.640497097170183e-11,0.21268417230255904,-0.23114286473549547
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.630308076602812,2.410348032277909e-10,4.277685844433776e-11,0.23969103784287227,0.4046128917792611
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.663613655287241,2.2778730290884397e-10,5.469063049656775e-11,0.26669790338318516,1.0403686482940093
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.6969192339716708,6.966004856279184e-11,5.4024958118237265e-11,0.2937047689234984,1.6761244048087658
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.7302248126561004,1.4405062212508035e-11,2.671603042958548e-11,0.3207116344638116,2.3118801613235225
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.7635303913405296,2.1948351122680343e-11,2.0659593827354605e-11,0.31739779582230065,2.4688490141837605
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.796835970024959,5.18172033059372e-11,2.503613288906692e-11,0.2697690818381246,1.9260523924720334
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.830141548709389,5.0173712407008964e-11,4.691565191894398e-11,0.22214036785394858,1.383255770760306
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.863447127393818,2.7683575917758496e-11,4.328262054320575e-11,0.1745116538697732,0.8404591490485858
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.8967527060782476,3.9821656389049664e-11,3.5531712988534636e-11,0.12688293988559715,0.2976625273368585
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.9300582847626773,3.079368010583394e-11,2.49544933328405e-11,0.13256319461516036,0.10381455622073638
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.9633638634471064,1.4322171920655435e-11,2.724084152694317e-11,0.15950877566222454,0.04916468069738973
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,3.996669442131536,2.2851481124019912e-11,2.4624349434509973e-11,0.18645435670928906,-0.005485194825957634
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.029975020815965,6.672534053064894e-11,3.046474530976617e-11,0.21339993775635321,-0.06013507034930429
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.063280599500395,4.0307124304916897e-10,1.728916315668627e-11,0.23989201439459257,-0.10296386628598748
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.0965861781848245,6.096365079422128e-10,2.271024514277631e-11,0.2474880739984465,0.3467523205550791
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.129891756869254,3.16334319849787e-10,2.242081867387391e-11,0.2550841336023004,0.7964685073961457
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.163197335553684,4.259820274299386e-10,2.0998376648595496e-11,0.2626801932061543,1.2461846942372123
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.1965029142381125,2.6592145152548596e-10,2.532207950267651e-11,0.27027625281000806,1.695900881078267
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.229808492922542,1.2097498003349472e-10,3.4652156144510116e-11,0.28191989466709255,2.0063598427943243
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.263114071606972,5.966383637145967e-11,2.7431525800869494e-11,0.3017063196453822,2.0366660339647686
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.296419650291401,3.683129842779742e-11,2.6630409682981693e-11,0.3214927446236719,2.0669722251352125
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.329725228975831,1.0055132421138424e-10,2.3453012101826154e-11,0.3412791696019616,2.097278416305657
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.36303080766026,1.1186107595761996e-10,2.0830712155195386e-11,0.3610655945802507,2.1275846074761
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.396336386344689,6.873154823061611e-11,2.0435611536306908e-11,0.3484345493368266,2.1267453752687633
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.429641965029119,6.166986366018534e-11,2.3887425024127218e-11,0.31761809396902585,2.1084343201909634
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.462947543713549,7.336643098598827e-11,3.047832819458307e-11,0.2868016386012251,2.0901232651131636
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.496253122397978,1.0960323620912149e-10,1.9125858882751423e-11,0.25598518323342434,2.0718122100353638
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.529558701082408,1.1414755252125985e-10,2.919347749652523e-11,0.22516872786562359,2.053501154957564
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.562864279766837,1.2542279714811144e-10,3.2725679804945784e-11,0.1978637855329384,1.7907814855480289
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.596169858451266,2.6760141325077313e-10,4.023988087187291e-11,0.1707467019222956,1.5149864581701262
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.629475437135696,4.857164115357193e-10,5.663699023661373e-11,0.14362961831165277,1.2391914307922234
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.6627810158201255,5.613137732396467e-10,6.749242137393807e-11,0.11651253470100999,0.9633964034143208
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.696086594504555,7.299907900382152e-10,5.581627868234129e-11,0.10579531956200455,0.7231423727280868
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.729392173188984,1.1851520875794108e-09,3.2127429189232615e-11,0.14228984699285974,0.5852033325178645
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.7626977518734135,1.2787517711387864e-09,5.820009751911215e-11,0.17878437442371586,0.44726429230763853
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.796003330557843,8.468934442618092e-10,4.529785227469496e-11,0.21527890185457202,0.30932525209741263
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.829308909242273,1.9948652452139726e-10,2.236241053443777e-11,0.2517734292854282,0.17138621188718672
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.862614487926702,1.0213174056472596e-10,2.0811297130052253e-11,0.2566267845409297,0.13098191530083192
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.895920066611132,1.97993593742396e-10,2.2722077691605946e-11,0.23725827695874707,0.16524214659205752
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.929225645295561,1.6817446046868412e-10,2.0225402949658466e-11,0.217889769376565,0.19950237788328218
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.96253122397999,8.226577752346032e-11,1.3836642769049501e-11,0.1985212617943824,0.23376260917450778
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,4.99583680266442,3.389334993220139e-11,1.2471937545222023e-11,0.17915275421219984,0.2680228404657334
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.02914238134885,9.992076610565448e-12,1.2648795205683072e-11,0.20012735813037283,-0.09294272709846307
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.062447960033279,7.89376897181171e-12,1.947852296124708e-11,0.22686526369145327,-0.5103691230705718
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.095753538717709,1.5209510734193188e-11,2.3855964079166903e-11,0.2536031692525337,-0.9277955190426805
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.129059117402138,2.7836986188356505e-11,1.6202395328179797e-11,0.28034107481361337,-1.3452219150147782
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.162364696086567,1.9926124986135996e-11,1.4162481083712652e-11,0.29787839373432506,-1.6215836710539258
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.195670274770997,1.3679185388582038e-11,1.4049734466115016e-11,0.2745024656797822,-1.2706579856890872
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.2289758534554265,1.958837432536331e-11,1.819694568638841e-11,0.2511265376252393,-0.9197323003242487
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.262281432139856,2.674642798905502e-11,3.308451429484549e-11,0.22775060957069643,-0.56880661495941
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.295587010824285,4.408570383751531e-11,2.614836819292421e-11,0.20437468151615415,-0.21788092959458072
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.3288925895087145,1.1182024750588937e-10,1.6019493023766707e-11,0.18938639848109184,0.004749022622738491
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.362198168193144,3.5191449754279347e-10,2.005110487368622e-11,0.18305203491057276,0.09501036127515997
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.395503746877574,6.742732483466796e-10,4.288116736694825e-11,0.1767176713400537,0.1852716999275814
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.428809325562003,6.918168260483526e-10,2.939670729062982e-11,0.17038330776953464,0.2755330385800029
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.462114904246433,4.2804959576869805e-10,1.4971184014722638e-11,0.16404894419901556,0.36579437723242436
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.495420482930862,1.4606992004839725e-10,3.093979933366242e-11,0.16004246397627878,0.739200978751587
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.528726061615291,5.126077340378288e-11,2.841451206270218e-11,0.15661511570835585,1.1830485968863793
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.562031640299721,4.8670512065029925e-11,2.7395917132078118e-11,0.15318776744043294,1.6268962150211717
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.595337218984151,3.7222308568729545e-11,1.86347361152972e-11,0.14976041917251004,2.070743833155964
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.62864279766858,1.9501308554104035e-11,1.5976707803955215e-11,0.14790485213688304,2.394408672874299
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.661948376353009,1.3944474915039695e-11,1.726046389149971e-11,0.1588480751356615,1.7394423169160618
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.695253955037439,2.0406655532045903e-11,1.302955920240434e-11,0.16979129813444022,1.0844759609578074
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.728559533721868,2.5073703530109626e-11,1.7376254948797687e-11,0.18073452113321897,0.42950960499955304
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.761865112406298,2.4884592650376014e-11,9.819416113554524e-12,0.1916777441319977,-0.22545675095870132
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.7951706910907275,9.999348571376743e-12,1.6543528699730636e-11,0.18992356784164008,-0.4788473375532365
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.828476269775157,1.1396102811422892e-11,1.421039067667218e-11,0.1704879663729542,-0.1730342826974181
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.861781848459586,1.1250896048142778e-11,1.0661909723153062e-11,0.15105236490426888,0.13277877215839218
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.8950874271440155,9.784584600880386e-12,1.0682384664340017e-11,0.13161676343558298,0.4385918270142104
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.928393005828445,1.1845452570213855e-11,1.0343791795319746e-11,0.11218116196689713,0.7444048818700288
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.961698584512875,2.139783836230258e-11,1.2914701426336439e-11,0.11540084415356615,1.1725682264859363
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,5.995004163197304,3.817102536829431e-11,1.1441463228234472e-11,0.12714670836106665,1.6467773790760654
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.028309741881733,5.961607596471907e-11,1.3568493550941696e-11,0.1388925725685668,2.120986531666182
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.061615320566163,5.944425507387052e-11,9.636460032713678e-12,0.1506384367760673,2.5951956842563115
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.094920899250592,3.814382143474404e-11,1.2499464137338823e-11,0.16243760363446216,3.049616066442737
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.128226477935022,2.1625723781171224e-11,1.245639875968596e-11,0.17569963213406867,2.9609446386612004
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.161532056619452,1.829427581645504e-11,1.3190767055026864e-11,0.1889616606336752,2.872273210879664
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.194837635303881,2.838435909924275e-11,9.271940853983196e-12,0.2022236891332817,2.783601783098127
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.22814321398831,2.1539643332846303e-11,1.1269577285255572e-11,0.21548571763288787,2.694930355316593
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.26144879267274,1.8002708698783287e-11,1.3790590197571007e-11,0.22247245875524532,2.5515243401634558
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.294754371357169,1.5242649156754773e-11,1.802481428003766e-11,0.21747910579376464,2.303625021846363
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.328059950041599,1.1630249714678076e-11,9.185408510192783e-12,0.212485752832284,2.055725703529271
R4_LHS_03,20260813,V40_A_E5_C9_1T,X,B2,6.3613655287260285,7.964430330520411e-12,1.0903838595921478e-11,0.2074923998708033,1.8078263852121785
