trial_id,trial,seed,case,axis,axis_name,case_index,time_index,time_s,node_zero_based,X_m,Y_m,Z_m,FEM_displacement_m,PIGNO_displacement_m,absolute_error_m
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,89,-7.812000000000001,-9.310524288256191,-101.23229133489698,0.00021161755,0.00021161772,1.7462298e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,90,-7.812,-9.31052428825619,-24.5993529627705,-0.00035949552,-0.00035949575,2.3283064e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,91,-7.812,-9.088897537958932,-34.667976008101405,5.247262e-05,5.247279e-05,1.70985e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,92,-7.812,-8.55463887005303,-98.16181831598507,-0.00015577726,-0.00015577725,1.4551915e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,93,-7.812000000000001,-8.546456958612909,-105.816469186063,-9.612009e-05,-9.6120035e-05,5.820766e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,94,-7.812,-8.546456958612909,-29.183530813936898,-0.00010119773,-0.000101197715,1.4551915e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,95,-7.812,-8.49179793631839,-23.788306789770097,-0.00040112762,-0.00040112788,2.6193447e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,96,-7.812,-8.092092775020351,-91.282915415362,-4.069617e-05,-4.0695813e-05,3.5652192e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,97,-7.812,-8.09209277502037,-85.748024584638,5.463757e-05,5.4638083e-05,5.12955e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,98,-7.812000000000008,-8.09209277502038,-80.33302458463801,0.00011425492,0.00011425561,6.8394e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,99,-7.812,-8.09209277502037,-74.088024584638,0.00028075706,0.0002807579,8.440111e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,100,-7.812000000000008,-8.09209277502038,-68.67302458463801,0.0003337751,0.00033377606,9.604264e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,101,-7.812,-8.09209277502037,-60.30802458463801,0.00024207195,0.00024207289,9.313226e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,102,-7.812,-8.09209277502036,-53.948024584638006,5.263638e-05,5.263719e-05,8.112693e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,103,-7.812,-8.092092775020364,-48.533024584638014,3.4241586e-06,3.4248037e-06,6.450591e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,104,-7.812,-8.092092775020369,-40.168024584638005,-3.2306718e-05,-3.230635e-05,3.6743586e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,105,-7.812000000000001,-7.922494700911829,-111.775656015703,-0.00036504952,-0.00036504946,5.820766e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,106,-7.812,-7.809337948944433,-23.1122487153286,-0.00035535803,-0.00035535826,2.3283064e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,107,-7.812000000000001,-6.597407886379829,-113.08831266499182,-0.00026015998,-0.00026015984,1.4551915e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,108,-7.811999999999996,-6.484251134412594,-21.7995920660395,-0.0002547328,-0.000254733,2.0372681e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,109,-7.812000000000001,-5.272321071848141,-114.400969314281,-0.00010516528,-0.00010516509,1.891749e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,110,-7.8119999999999985,-5.272321071848163,-20.599030685719203,-0.0001317448,-0.00013174496,1.6007107e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,111,-7.812,-4.2968123576235495,-115.799328262646,-5.1602437e-05,-5.1602245e-05,1.9281288e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,112,-7.812,-4.0965275453110905,-18.913570191837902,-9.8220844e-05,-9.822095e-05,1.09139364e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,113,-7.812,-4.046046387510175,-67.5,0.00038405016,0.00038405147,1.3096724e-09
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,114,-7.812,-3.25661797523893,-117.29041194179298,-5.153745e-05,-5.1537154e-05,2.9467628e-10
