trial_id,variant,seed,case_id,quantity,axis,log_psd_l2_distance,target_dominant_frequency_hz,predicted_dominant_frequency_hz,dominant_frequency_abs_error_hz,coherence_at_target_dominant_frequency,phase_at_target_dominant_frequency_rad,coherence_defined,phase_defined,coherence_valid_node_count
COMMON_B2,common,-1,V40_C_E3_C6_1T,total_displacement,Y,1.099069504400224,0.06661115736885893,0.06661115736885893,0.0,0.997665286064148,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E3_C6_1T,total_displacement,Z,1.3853901529574983,0.06661115736885893,0.06661115736885893,0.0,0.9973026514053345,0.0,True,True,508
COMMON_B2,common,-1,V52_A_E3_C6_1T,total_displacement,X,1.2264456429172435,0.03330557868442947,0.03330557868442947,0.0,0.9960314035415649,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E3_C6_1T,total_displacement,Y,1.0090179103574204,0.06661115736885893,0.06661115736885893,0.0,0.9987080693244934,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E3_C6_1T,total_displacement,Z,1.1739717061532617,0.06661115736885893,0.06661115736885893,0.0,0.9992312788963318,0.0,True,True,508
COMMON_B2,common,-1,V52_B_E3_C6_1T,total_displacement,X,1.8398392508153238,0.03330557868442947,0.03330557868442947,0.0,0.9922442436218262,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E3_C6_1T,total_displacement,Y,1.1064162416237107,0.06661115736885893,0.06661115736885893,0.0,0.992743968963623,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E3_C6_1T,total_displacement,Z,1.4535503440265896,0.06661115736885893,0.06661115736885893,0.0,0.9934326410293579,0.0,True,True,508
COMMON_B2,common,-1,V52_CPLUS_E3_C6_1T,total_displacement,X,1.619290194263318,0.03330557868442947,0.03330557868442947,0.0,0.9755395650863647,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E3_C6_1T,total_displacement,Y,1.5158107127639042,0.06661115736885893,0.06661115736885893,0.0,0.9842947721481323,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E3_C6_1T,total_displacement,Z,1.8640605095730896,0.06661115736885893,0.06661115736885893,0.0,0.9904652237892151,0.0,True,True,508
COMMON_B2,common,-1,V52_C_E3_C6_1T,total_displacement,X,1.4684045633896712,0.03330557868442947,0.03330557868442947,0.0,0.9708548784255981,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E3_C6_1T,total_displacement,Y,1.2512861671396383,0.06661115736885893,0.06661115736885893,0.0,0.9766328930854797,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E3_C6_1T,total_displacement,Z,1.547093919242337,0.06661115736885893,0.06661115736885893,0.0,0.9752338528633118,0.0,True,True,508
COMMON_B2,common,-1,V40_A_E4_C7_1T,total_displacement,X,1.9350664912386977,1.1990008326394608,1.1990008326394608,0.0,0.9999774694442749,1.1511078810144681e-05,True,True,496
COMMON_B2,common,-1,V40_A_E4_C7_1T,total_displacement,Y,0.970280546658393,0.06661115736885893,0.06661115736885893,0.0,0.9516881704330444,0.0,True,True,496
COMMON_B2,common,-1,V40_A_E4_C7_1T,total_displacement,Z,1.0619662670410335,0.06661115736885893,0.03330557868442947,0.03330557868442947,0.9294367432594299,0.0,True,True,508
COMMON_B2,common,-1,V40_B_E4_C7_1T,total_displacement,X,1.8730160966029887,1.1990008326394608,1.1990008326394608,0.0,0.9999668002128601,-3.340857438161038e-05,True,True,496
COMMON_B2,common,-1,V40_B_E4_C7_1T,total_displacement,Y,0.9910718797689557,0.06661115736885893,0.06661115736885893,0.0,0.9899121522903442,0.0,True,True,496
COMMON_B2,common,-1,V40_B_E4_C7_1T,total_displacement,Z,1.265099531068355,0.06661115736885893,0.06661115736885893,0.0,0.9800576567649841,0.0,True,True,508
COMMON_B2,common,-1,V40_CPLUS_E4_C7_1T,total_displacement,X,1.951261151918561,1.1990008326394608,1.1990008326394608,0.0,0.9999249577522278,0.0004148815933149308,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E4_C7_1T,total_displacement,Y,1.3225277910216569,0.06661115736885893,0.06661115736885893,0.0,0.997931718826294,0.0,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E4_C7_1T,total_displacement,Z,1.6976868333679909,0.06661115736885893,0.06661115736885893,0.0,0.9955742359161377,0.0,True,True,508
COMMON_B2,common,-1,V40_C_E4_C7_1T,total_displacement,X,1.9053286867803043,1.1990008326394608,1.1990008326394608,0.0,0.9999568462371826,0.0001633448846405372,True,True,496
COMMON_B2,common,-1,V40_C_E4_C7_1T,total_displacement,Y,1.178848351287956,0.06661115736885893,0.06661115736885893,0.0,0.9968268871307373,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E4_C7_1T,total_displacement,Z,1.4205390289727866,0.06661115736885893,0.06661115736885893,0.0,0.9955540895462036,0.0,True,True,508
COMMON_B2,common,-1,V52_A_E4_C7_1T,total_displacement,X,1.9892348249821372,1.1990008326394608,1.1990008326394608,0.0,0.9999914765357971,7.6215663284529e-05,True,True,496
COMMON_B2,common,-1,V52_A_E4_C7_1T,total_displacement,Y,1.0007735919443825,0.06661115736885893,0.06661115736885893,0.0,0.9980084896087646,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E4_C7_1T,total_displacement,Z,1.2928800272751793,0.06661115736885893,0.06661115736885893,0.0,0.9981451034545898,0.0,True,True,508
COMMON_B2,common,-1,V52_B_E4_C7_1T,total_displacement,X,1.8116346238690186,1.1990008326394608,1.1990008326394608,0.0,0.9999840259552002,5.596972187049687e-05,True,True,496
COMMON_B2,common,-1,V52_B_E4_C7_1T,total_displacement,Y,1.099390720090887,0.06661115736885893,0.06661115736885893,0.0,0.9852533936500549,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E4_C7_1T,total_displacement,Z,1.3815567811273077,0.06661115736885893,0.06661115736885893,0.0,0.9883496165275574,0.0,True,True,508
COMMON_B2,common,-1,V52_CPLUS_E4_C7_1T,total_displacement,X,1.6109427737773152,1.1990008326394608,1.1990008326394608,0.0,0.9999619722366333,0.00023312584380619228,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E4_C7_1T,total_displacement,Y,1.2103995385881419,0.06661115736885893,0.06661115736885893,0.0,0.9951395988464355,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E4_C7_1T,total_displacement,Z,1.6541273699338148,0.06661115736885893,0.06661115736885893,0.0,0.9997683763504028,0.0,True,True,508
COMMON_B2,common,-1,V52_C_E4_C7_1T,total_displacement,X,1.5990623183087938,1.1990008326394608,1.1990008326394608,0.0,0.9999765753746033,0.0001275122194783762,True,True,496
COMMON_B2,common,-1,V52_C_E4_C7_1T,total_displacement,Y,1.1710407954712656,0.06661115736885893,0.06661115736885893,0.0,0.9867685437202454,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E4_C7_1T,total_displacement,Z,1.4804258775109553,0.06661115736885893,0.06661115736885893,0.0,0.9905516505241394,0.0,True,True,508
COMMON_B2,common,-1,V40_A_E5_C9_1T,total_displacement,X,1.873473646289041,1.1990008326394608,1.1990008326394608,0.0,0.9999768733978271,0.0004501039220485836,True,True,496
COMMON_B2,common,-1,V40_A_E5_C9_1T,total_displacement,Y,0.932809766050983,0.06661115736885893,0.06661115736885893,0.0,0.9386386871337891,0.0,True,True,496
COMMON_B2,common,-1,V40_A_E5_C9_1T,total_displacement,Z,1.049752252858122,0.06661115736885893,0.06661115736885893,0.0,0.9118310213088989,0.0,True,True,508
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,X,2.1843966323197477,1.1990008326394608,1.1990008326394608,0.0,0.99996417760849,0.0005349507555365562,True,True,496
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Y,0.9960200129004065,0.06661115736885893,0.06661115736885893,0.0,0.9591683149337769,0.0,True,True,496
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Z,1.2111796615818002,0.06661115736885893,0.06661115736885893,0.0,0.9249715805053711,0.0,True,True,508
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,X,1.771654902679117,1.1990008326394608,1.1990008326394608,0.0,0.9999192357063293,0.00046681766980327666,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Y,1.253964728962752,0.06661115736885893,0.06661115736885893,0.0,0.9906795620918274,0.0,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Z,1.5610966601522245,0.06661115736885893,0.06661115736885893,0.0,0.9664943218231201,0.0,True,True,508
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,X,1.868805121316317,1.1990008326394608,1.1990008326394608,0.0,0.9999569654464722,8.885018178261817e-05,True,True,496
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Y,1.1456558992679566,0.06661115736885893,0.06661115736885893,0.0,0.9930978417396545,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Z,1.4720675870419777,0.06661115736885893,0.06661115736885893,0.0,0.9777554273605347,0.0,True,True,508
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,X,1.880108346037949,1.1990008326394608,1.1990008326394608,0.0,0.9999892711639404,3.737287624971941e-05,True,True,496
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Y,0.8842077866223101,0.06661115736885893,0.06661115736885893,0.0,0.9951568245887756,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Z,1.0917867482357602,0.06661115736885893,0.06661115736885893,0.0,0.994627833366394,0.0,True,True,508
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,X,1.8931824788780605,1.1990008326394608,1.1990008326394608,0.0,0.9999825358390808,8.715334115549922e-05,True,True,496
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Y,1.0538696612206278,0.06661115736885893,0.06661115736885893,0.0,0.9887136816978455,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Z,1.2920686871461704,0.06661115736885893,0.06661115736885893,0.0,0.9882405400276184,0.0,True,True,508
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,X,1.7041608838866245,1.1990008326394608,1.1990008326394608,0.0,0.9999539852142334,0.00034399188007228076,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Y,1.2462729385882148,0.06661115736885893,0.06661115736885893,0.0,0.990106999874115,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Z,1.676776234664904,0.06661115736885893,0.06661115736885893,0.0,0.9948225021362305,0.0,True,True,508
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,X,1.8694504172596489,1.1990008326394608,1.1990008326394608,0.0,0.999975860118866,-5.4151754738995805e-05,True,True,496
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Y,0.9904280627472349,0.06661115736885893,0.06661115736885893,0.0,0.9906874895095825,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Z,1.2202474343024425,0.06661115736885893,0.06661115736885893,0.0,0.9938294291496277,0.0,True,True,508
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,X,1.5179943223968873,0.03330557868442947,0.03330557868442947,0.0,0.9835480451583862,0.0,True,True,496
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Y,0.870084154340313,0.06661115736885893,0.06661115736885893,0.0,0.9897640347480774,0.0,True,True,496
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Z,1.0313453457454567,0.06661115736885893,0.06661115736885893,0.0,0.9763076901435852,0.0,True,True,508
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,X,1.2938321151264511,0.03330557868442947,0.03330557868442947,0.0,0.9851725101470947,0.0,True,True,496
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Y,0.9604086927665472,0.06661115736885893,0.06661115736885893,0.0,0.9926930069923401,0.0,True,True,496
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Z,1.245349435581968,0.06661115736885893,0.06661115736885893,0.0,0.9775014519691467,0.0,True,True,508
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,X,1.9231220131959266,0.03330557868442947,0.03330557868442947,0.0,0.9744915962219238,0.0,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Y,1.256563815465998,0.06661115736885893,0.06661115736885893,0.0,0.9888038635253906,0.0,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Z,1.5906029693554453,0.06661115736885893,0.06661115736885893,0.0,0.985782265663147,0.0,True,True,508
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,X,1.9395181902686451,0.03330557868442947,0.03330557868442947,0.0,0.9697835445404053,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,Y,1.1686649010370034,0.06661115736885893,0.06661115736885893,0.0,0.9853692054748535,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,Z,1.4690596995864422,0.06661115736885893,0.06661115736885893,0.0,0.9739557504653931,0.0,True,True,508
COMMON_B2,common,-1,V52_A_E6_C10_1T,total_displacement,X,1.300259844697552,0.03330557868442947,0.03330557868442947,0.0,0.9778282642364502,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E6_C10_1T,total_displacement,Y,0.9854330537453652,0.06661115736885893,0.06661115736885893,0.0,0.9804860949516296,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E6_C10_1T,total_displacement,Z,1.1296606365633655,0.06661115736885893,0.06661115736885893,0.0,0.9840966463088989,0.0,True,True,508
COMMON_B2,common,-1,V52_B_E6_C10_1T,total_displacement,X,1.8185352279985572,0.03330557868442947,0.03330557868442947,0.0,0.9870030879974365,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E6_C10_1T,total_displacement,Y,1.025619321639623,0.06661115736885893,0.06661115736885893,0.0,0.9896587133407593,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E6_C10_1T,total_displacement,Z,1.3470413698973964,0.06661115736885893,0.06661115736885893,0.0,0.9906909465789795,0.0,True,True,508
COMMON_B2,common,-1,V52_CPLUS_E6_C10_1T,total_displacement,X,1.6202249330579304,0.03330557868442947,0.03330557868442947,0.0,0.9911673069000244,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E6_C10_1T,total_displacement,Y,1.2047171326927282,0.06661115736885893,0.06661115736885893,0.0,0.9887290000915527,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E6_C10_1T,total_displacement,Z,1.6172177205670841,0.06661115736885893,0.06661115736885893,0.0,0.9757707118988037,0.0,True,True,508
COMMON_B2,common,-1,V52_C_E6_C10_1T,total_displacement,X,1.2151958828058806,0.03330557868442947,0.03330557868442947,0.0,0.9939191341400146,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E6_C10_1T,total_displacement,Y,1.182580026778264,0.06661115736885893,0.06661115736885893,0.0,0.994005024433136,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E6_C10_1T,total_displacement,Z,1.5135627519774504,0.06661115736885893,0.06661115736885893,0.0,0.9893543720245361,0.0,True,True,508
COMMON_B2,common,-1,V40_A_E7_C11_2T,total_displacement,X,2.1067389750160572,1.1990008326394608,1.1990008326394608,0.0,0.9999601244926453,3.977931555709802e-06,True,True,496
COMMON_B2,common,-1,V40_A_E7_C11_2T,total_displacement,Y,1.9167467738575925,0.06661115736885893,0.06661115736885893,0.0,0.9982426166534424,0.0,True,True,496
COMMON_B2,common,-1,V40_A_E7_C11_2T,total_displacement,Z,4.871834282351793,0.06661115736885893,0.06661115736885893,0.0,0.9976438283920288,0.0,True,True,508
COMMON_B2,common,-1,V40_B_E7_C11_2T,total_displacement,X,1.6284313239715091,1.1990008326394608,1.1990008326394608,0.0,0.9999403953552246,-2.641227729327511e-05,True,True,496
COMMON_B2,common,-1,V40_B_E7_C11_2T,total_displacement,Y,2.0031303230675848,0.06661115736885893,0.06661115736885893,0.0,0.9993277788162231,0.0,True,True,496
COMMON_B2,common,-1,V40_B_E7_C11_2T,total_displacement,Z,5.07943359835227,0.06661115736885893,0.06661115736885893,0.0,0.999580442905426,0.0,True,True,508
COMMON_B2,common,-1,V40_CPLUS_E7_C11_2T,total_displacement,X,1.6273236801702124,1.1990008326394608,1.1990008326394608,0.0,0.9998529553413391,-0.00018861015269067138,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E7_C11_2T,total_displacement,Y,2.8676933348848253,0.06661115736885893,0.06661115736885893,0.0,0.9983970522880554,0.0,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E7_C11_2T,total_displacement,Z,6.375692483569607,0.06661115736885893,0.06661115736885893,0.0,0.9971542954444885,0.0,True,True,508
COMMON_B2,common,-1,V40_C_E7_C11_2T,total_displacement,X,1.773832929090157,1.1990008326394608,1.1990008326394608,0.0,0.9999085664749146,-0.00012829338083975017,True,True,496
COMMON_B2,common,-1,V40_C_E7_C11_2T,total_displacement,Y,2.6315059556586484,0.06661115736885893,0.06661115736885893,0.0,0.9977249503135681,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E7_C11_2T,total_displacement,Z,5.994206745973682,0.06661115736885893,0.06661115736885893,0.0,0.997265100479126,0.0,True,True,508
COMMON_B2,common,-1,V52_A_E7_C11_2T,total_displacement,X,1.6587031355545607,1.1990008326394608,1.1990008326394608,0.0,0.9999755620956421,-7.319240103242919e-05,True,True,496
COMMON_B2,common,-1,V52_A_E7_C11_2T,total_displacement,Y,2.0448335404806963,0.06661115736885893,0.06661115736885893,0.0,0.9991739392280579,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E7_C11_2T,total_displacement,Z,5.414759077947455,0.09991673605328841,0.09991673605328841,0.0,0.9962051510810852,0.0018652839353308082,True,True,508
COMMON_B2,common,-1,V52_B_E7_C11_2T,total_displacement,X,1.5174005399441308,1.1990008326394608,1.1990008326394608,0.0,0.9999563694000244,-7.957341586006805e-05,True,True,496
COMMON_B2,common,-1,V52_B_E7_C11_2T,total_displacement,Y,2.2600308958087743,0.06661115736885893,0.06661115736885893,0.0,0.99810791015625,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E7_C11_2T,total_displacement,Z,5.616541134482049,0.09991673605328841,0.09991673605328841,0.0,0.9980436563491821,0.005684827920049429,True,True,508
COMMON_B2,common,-1,V52_CPLUS_E7_C11_2T,total_displacement,X,1.54127662894654,1.1990008326394608,1.1990008326394608,0.0,0.9998930096626282,0.0001360610476695001,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E7_C11_2T,total_displacement,Y,2.658603794571168,0.06661115736885893,0.06661115736885893,0.0,0.9988180994987488,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E7_C11_2T,total_displacement,Z,6.385015370068161,0.09991673605328841,0.09991673605328841,0.0,0.9989481568336487,-0.0037399204447865486,True,True,508
COMMON_B2,common,-1,V52_C_E7_C11_2T,total_displacement,X,1.3917945274152568,1.1990008326394608,1.1990008326394608,0.0,0.9999476075172424,-0.00022411336249206215,True,True,496
COMMON_B2,common,-1,V52_C_E7_C11_2T,total_displacement,Y,2.4372321407859068,0.06661115736885893,0.06661115736885893,0.0,0.9996091723442078,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E7_C11_2T,total_displacement,Z,6.062069124417036,0.09991673605328841,0.09991673605328841,0.0,0.9995167851448059,0.015545513480901718,True,True,508
COMMON_B2,common,-1,V40_A_E8_C12_2T,total_displacement,X,1.7094371856353356,0.06661115736885893,0.06661115736885893,0.0,0.9834749698638916,0.0,True,True,496
COMMON_B2,common,-1,V40_A_E8_C12_2T,total_displacement,Y,1.8417608003816544,0.06661115736885893,0.06661115736885893,0.0,0.9977023005485535,0.0,True,True,496
COMMON_B2,common,-1,V40_A_E8_C12_2T,total_displacement,Z,4.745015428625877,0.06661115736885893,0.06661115736885893,0.0,0.9969662427902222,0.0,True,True,508
COMMON_B2,common,-1,V40_B_E8_C12_2T,total_displacement,X,1.5363945975572613,0.06661115736885893,0.06661115736885893,0.0,0.9833551645278931,0.0,True,True,496
COMMON_B2,common,-1,V40_B_E8_C12_2T,total_displacement,Y,2.5302433283238916,0.06661115736885893,0.06661115736885893,0.0,0.997760534286499,0.0,True,True,496
COMMON_B2,common,-1,V40_B_E8_C12_2T,total_displacement,Z,5.869788045769676,0.06661115736885893,0.06661115736885893,0.0,0.9963538646697998,0.0,True,True,508
COMMON_B2,common,-1,V40_CPLUS_E8_C12_2T,total_displacement,X,1.552364218466848,0.06661115736885893,0.06661115736885893,0.0,0.9808418154716492,0.0,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E8_C12_2T,total_displacement,Y,2.778714345857222,0.06661115736885893,0.06661115736885893,0.0,0.9964011311531067,0.0,True,True,496
COMMON_B2,common,-1,V40_CPLUS_E8_C12_2T,total_displacement,Z,6.13567374212461,0.06661115736885893,0.06661115736885893,0.0,0.9936836957931519,0.0,True,True,508
COMMON_B2,common,-1,V40_C_E8_C12_2T,total_displacement,X,1.3265908204645933,0.06661115736885893,0.06661115736885893,0.0,0.9905579090118408,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E8_C12_2T,total_displacement,Y,2.4682225974202043,0.06661115736885893,0.06661115736885893,0.0,0.9994291663169861,0.0,True,True,496
COMMON_B2,common,-1,V40_C_E8_C12_2T,total_displacement,Z,5.617318756009847,0.06661115736885893,0.06661115736885893,0.0,0.9996651411056519,0.0,True,True,508
COMMON_B2,common,-1,V52_A_E8_C12_2T,total_displacement,X,1.3747546202062442,0.09991673605328841,0.06661115736885893,0.033305578684429474,0.9797584414482117,-0.0061518666334450245,True,True,496
COMMON_B2,common,-1,V52_A_E8_C12_2T,total_displacement,Y,2.119565489926171,0.06661115736885893,0.06661115736885893,0.0,0.9985049962997437,0.0,True,True,496
COMMON_B2,common,-1,V52_A_E8_C12_2T,total_displacement,Z,5.569784361047183,0.09991673605328841,0.09991673605328841,0.0,0.997063159942627,-0.003984939772635698,True,True,508
COMMON_B2,common,-1,V52_B_E8_C12_2T,total_displacement,X,1.2146001009044134,0.09991673605328841,0.09991673605328841,0.0,0.9964792728424072,-0.00880804006010294,True,True,496
COMMON_B2,common,-1,V52_B_E8_C12_2T,total_displacement,Y,2.119958123982349,0.06661115736885893,0.06661115736885893,0.0,0.9994701147079468,0.0,True,True,496
COMMON_B2,common,-1,V52_B_E8_C12_2T,total_displacement,Z,5.418606640748934,0.09991673605328841,0.09991673605328841,0.0,0.9992527365684509,-0.010073574259877205,True,True,508
COMMON_B2,common,-1,V52_CPLUS_E8_C12_2T,total_displacement,X,1.613144198707437,0.09991673605328841,0.09991673605328841,0.0,0.9966158866882324,0.006562727503478527,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E8_C12_2T,total_displacement,Y,2.604011107429696,0.06661115736885893,0.06661115736885893,0.0,0.9996256828308105,0.0,True,True,496
COMMON_B2,common,-1,V52_CPLUS_E8_C12_2T,total_displacement,Z,6.217665254746494,0.09991673605328841,0.09991673605328841,0.0,0.9996563196182251,0.01302120927721262,True,True,508
COMMON_B2,common,-1,V52_C_E8_C12_2T,total_displacement,X,1.2035240275720875,0.09991673605328841,0.09991673605328841,0.0,0.9938227534294128,0.00690242787823081,True,True,496
COMMON_B2,common,-1,V52_C_E8_C12_2T,total_displacement,Y,2.300973711417173,0.06661115736885893,0.06661115736885893,0.0,0.9983845353126526,0.0,True,True,496
COMMON_B2,common,-1,V52_C_E8_C12_2T,total_displacement,Z,5.768140884265107,0.09991673605328841,0.09991673605328841,0.0,0.9982461333274841,0.03221258148550987,True,True,508
R4_LHS_03,physics,20260813,BASE_C1_0T,total_displacement,X,4.275180149198559,1.931723563696909,0.09991673605328841,1.8318068276436206,0.3620225191116333,0.1204480230808258,True,True,496
R4_LHS_03,physics,20260813,BASE_C1_0T,incremental_velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C1_0T,total_displacement,Y,2.865628247617928,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9378492832183838,0.06918514519929886,True,True,496
R4_LHS_03,physics,20260813,BASE_C1_0T,incremental_velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C1_0T,total_displacement,Z,2.3305174213662263,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9678179025650024,0.06715318560600281,True,True,508
R4_LHS_03,physics,20260813,BASE_C1_0T,incremental_velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C2_0T,total_displacement,X,3.2312479679069916,1.1990008326394608,1.1990008326394608,0.0,0.999999463558197,-9.863882587524131e-05,True,True,496
R4_LHS_03,physics,20260813,BASE_C2_0T,incremental_velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C2_0T,total_displacement,Y,2.3673889405902644,1.1990008326394608,0.09991673605328841,1.0990840965861723,0.9648148417472839,1.8059774447465315e-05,True,True,496
R4_LHS_03,physics,20260813,BASE_C2_0T,incremental_velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C2_0T,total_displacement,Z,2.4500486378404105,1.1990008326394608,0.09991673605328841,1.0990840965861723,0.9857722520828247,-1.3606079846795183e-05,True,True,508
R4_LHS_03,physics,20260813,BASE_C2_0T,incremental_velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C3_0T,total_displacement,X,3.7864962099920496,1.931723563696909,0.09991673605328841,1.8318068276436206,0.3744875490665436,-0.03355186805129051,True,True,496
R4_LHS_03,physics,20260813,BASE_C3_0T,incremental_velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C3_0T,total_displacement,Y,2.020918931807665,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9438705444335938,0.10487684607505798,True,True,496
R4_LHS_03,physics,20260813,BASE_C3_0T,incremental_velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C3_0T,total_displacement,Z,1.9355142077005203,1.931723563696909,1.931723563696909,0.0,0.974271297454834,0.1085531935095787,True,True,508
R4_LHS_03,physics,20260813,BASE_C3_0T,incremental_velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C8_0T,total_displacement,X,3.653527747598065,1.1990008326394608,1.1990008326394608,0.0,0.9999995827674866,0.0002370636648265645,True,True,496
R4_LHS_03,physics,20260813,BASE_C8_0T,incremental_velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C8_0T,total_displacement,Y,1.9567008100254526,1.1990008326394608,1.1990008326394608,0.0,0.974590539932251,0.00033866867306642234,True,True,496
R4_LHS_03,physics,20260813,BASE_C8_0T,incremental_velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,BASE_C8_0T,total_displacement,Z,1.9938167343508435,1.1990008326394608,1.1990008326394608,0.0,0.9904072880744934,0.0002583192544989288,True,True,508
R4_LHS_03,physics,20260813,BASE_C8_0T,incremental_velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,total_displacement,X,1.7494011559732812,0.06661115736885893,0.06661115736885893,0.0,0.982832133769989,0.0,True,True,496
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,incremental_velocity,X,1.8895178858538981,0.13322231473771787,0.13322231473771787,0.0,0.8689565062522888,-0.0011862859828397632,True,True,496
